Percentage served,Time in ms
0,1.017
1,44.018
2,50.934
3,55.918
4,58.490
5,62.993
6,67.500
7,70.998
8,73.585
9,75.342
10,76.910
11,78.185
12,79.487
13,80.716
14,81.873
15,82.864
16,84.104
17,86.070
18,88.128
19,90.249
20,92.324
21,93.864
22,95.176
23,96.660
24,98.128
25,99.340
26,100.289
27,101.143
28,101.840
29,102.474
30,103.105
31,103.767
32,104.399
33,105.046
34,105.781
35,106.595
36,107.427
37,108.120
38,108.778
39,109.372
40,109.933
41,110.490
42,111.050
43,111.652
44,112.250
45,112.855
46,113.424
47,113.970
48,114.474
49,114.954
50,115.477
51,115.996
52,116.476
53,116.964
54,117.409
55,117.863
56,118.295
57,118.724
58,119.186
59,119.733
60,120.340
61,120.953
62,121.558
63,122.178
64,122.779
65,123.397
66,124.074
67,124.829
68,125.653
69,126.438
70,127.161
71,127.960
72,128.736
73,129.612
74,130.566
75,131.544
76,132.384
77,133.201
78,134.001
79,134.895
80,135.969
81,137.071
82,138.034
83,138.991
84,140.067
85,141.152
86,142.387
87,144.770
88,147.280
89,150.155
90,153.153
91,155.877
92,160.986
93,166.363
94,172.997
95,181.378
96,189.618
97,195.186
98,204.614
99,405.945
100,3614.917
