Percentage served,Time in ms
0,1.216
1,1.515
2,1.583
3,1.651
4,1.729
5,1.829
6,2.011
7,2.412
8,3.239
9,4.411
10,6.068
11,7.673
12,9.205
13,11.444
14,13.081
15,15.440
16,18.200
17,21.533
18,25.034
19,29.516
20,33.957
21,37.899
22,41.665
23,44.805
24,47.873
25,50.966
26,54.375
27,57.346
28,60.135
29,63.571
30,66.460
31,68.623
32,70.616
33,72.491
34,75.266
35,77.862
36,80.185
37,82.341
38,84.657
39,86.156
40,87.879
41,89.775
42,91.730
43,93.436
44,95.376
45,97.169
46,99.139
47,100.903
48,102.714
49,105.671
50,107.749
51,109.544
52,110.841
53,113.142
54,115.425
55,117.699
56,120.543
57,123.841
58,127.319
59,131.600
60,135.724
61,140.399
62,146.181
63,150.564
64,154.939
65,160.995
66,166.395
67,170.664
68,174.675
69,178.997
70,181.794
71,183.758
72,185.427
73,186.970
74,188.542
75,189.630
76,190.552
77,191.809
78,193.177
79,195.086
80,197.525
81,201.756
82,207.642
83,215.442
84,224.474
85,259.866
86,285.363
87,294.514
88,305.691
89,314.995
90,334.931
91,613.971
92,1044.960
93,1089.357
94,1111.844
95,1133.315
96,1190.759
97,1307.317
98,1500.479
99,3041.641
100,8134.317
