Percentage served,Time in ms
0,1.280
1,1.435
2,1.465
3,1.486
4,1.503
5,1.517
6,1.530
7,1.543
8,1.555
9,1.568
10,1.580
11,1.592
12,1.605
13,1.619
14,1.633
15,1.648
16,1.665
17,1.684
18,1.706
19,1.731
20,1.759
21,1.794
22,1.841
23,1.907
24,2.007
25,2.186
26,2.566
27,3.082
28,4.089
29,5.101
30,6.187
31,7.152
32,8.804
33,10.927
34,13.920
35,18.169
36,21.727
37,24.620
38,28.079
39,31.440
40,33.914
41,37.606
42,41.279
43,45.261
44,49.103
45,52.537
46,55.132
47,58.489
48,62.131
49,66.127
50,70.545
51,74.860
52,79.227
53,83.136
54,85.901
55,91.059
56,97.240
57,102.365
58,106.553
59,110.832
60,115.712
61,119.860
62,122.862
63,127.592
64,133.699
65,138.404
66,143.592
67,147.885
68,152.288
69,157.204
70,162.010
71,168.051
72,172.410
73,174.555
74,176.811
75,178.261
76,179.315
77,180.220
78,180.881
79,181.514
80,182.028
81,182.562
82,183.151
83,183.768
84,184.627
85,185.562
86,186.542
87,187.621
88,188.789
89,190.367
90,192.545
91,194.825
92,198.958
93,206.279
94,210.584
95,214.010
96,225.791
97,1020.922
98,1102.562
99,1423.927
100,14501.393
