Percentage served,Time in ms
0,1.157
1,1.423
2,1.455
3,1.476
4,1.493
5,1.509
6,1.523
7,1.536
8,1.550
9,1.563
10,1.578
11,1.592
12,1.609
13,1.627
14,1.647
15,1.672
16,1.703
17,1.742
18,1.790
19,1.855
20,1.958
21,2.137
22,2.519
23,2.865
24,3.634
25,4.550
26,5.532
27,6.658
28,8.044
29,9.181
30,10.939
31,13.187
32,15.474
33,18.045
34,20.156
35,22.673
36,25.478
37,27.394
38,29.569
39,31.353
40,33.956
41,36.488
42,38.780
43,41.477
44,44.214
45,46.960
46,50.676
47,54.501
48,58.052
49,60.908
50,63.628
51,66.441
52,69.720
53,72.834
54,76.545
55,80.313
56,84.403
57,87.909
58,91.597
59,94.786
60,98.001
61,101.540
62,104.700
63,107.775
64,112.456
65,116.526
66,120.323
67,125.904
68,132.386
69,139.331
70,146.138
71,152.861
72,160.965
73,168.550
74,173.205
75,177.075
76,179.074
77,180.295
78,181.177
79,182.085
80,182.965
81,183.866
82,184.906
83,186.071
84,187.189
85,188.294
86,189.705
87,191.331
88,192.923
89,194.757
90,198.664
91,203.392
92,208.803
93,213.738
94,221.136
95,1018.020
96,1050.221
97,1130.021
98,1449.907
99,3047.974
100,8172.856
