Percentage served,Time in ms
0,40.937
1,165.026
2,180.359
3,192.352
4,200.104
5,208.264
6,214.483
7,220.502
8,223.703
9,226.329
10,228.348
11,230.034
12,231.537
13,232.967
14,234.339
15,235.574
16,236.687
17,237.647
18,238.617
19,239.563
20,240.328
21,241.078
22,241.761
23,242.471
24,243.134
25,243.756
26,244.422
27,245.117
28,245.782
29,246.358
30,246.932
31,247.434
32,247.936
33,248.487
34,248.999
35,249.509
36,249.995
37,250.467
38,250.941
39,251.408
40,251.856
41,252.308
42,252.763
43,253.238
44,253.685
45,254.164
46,254.639
47,255.157
48,255.687
49,256.241
50,256.822
51,257.418
52,257.982
53,258.579
54,259.201
55,259.770
56,260.391
57,261.012
58,261.594
59,262.167
60,262.803
61,263.435
62,264.153
63,264.957
64,265.710
65,266.430
66,267.197
67,267.989
68,268.854
69,269.739
70,270.527
71,271.294
72,272.176
73,273.208
74,274.429
75,275.552
76,276.719
77,277.946
78,279.249
79,280.625
80,282.223
81,284.175
82,286.135
83,288.461
84,291.019
85,295.001
86,299.788
87,305.330
88,312.086
89,322.884
90,371.173
91,720.136
92,767.734
93,818.104
94,1235.377
95,1262.745
96,1275.182
97,1286.340
98,1302.368
99,1725.565
100,10666.816
