KiB 1536716 avail Mem
716 16.7 0.3 0:35.09
716 4.8 0.3 0:35.22
716 11.1 0.3 0:35.35
716 16.7 0.3 0:35.49
716 14.3 0.3 0:35.61
KiB used, 318996 buff/cache
716 9.5 0.3 0:35.88
716 10.0 0.3 0:36.02
716 0.0 0.3 0:36.03
716 0.0 0.3 0:36.03
716 0.0 0.3 0:36.03
716 0.0 0.3 0:36.03
716 0.0 0.3 0:36.03
716 0.0 0.3 0:36.03
716 0.0 0.3 0:36.03
