Percentage served,Time in ms
0,47.931
1,88.671
2,97.923
3,107.483
4,113.240
5,120.051
6,124.646
7,127.258
8,129.458
9,131.553
10,133.664
11,135.432
12,137.446
13,139.383
14,141.731
15,144.033
16,145.994
17,147.898
18,149.494
19,150.906
20,152.245
21,153.528
22,154.754
23,155.755
24,156.704
25,157.673
26,158.550
27,159.425
28,160.455
29,161.480
30,162.507
31,163.612
32,164.475
33,165.337
34,166.113
35,166.834
36,167.530
37,168.162
38,168.823
39,169.438
40,170.086
41,170.683
42,171.286
43,171.861
44,172.393
45,172.905
46,173.437
47,173.991
48,174.529
49,175.048
50,175.559
51,176.055
52,176.514
53,177.022
54,177.579
55,178.161
56,178.804
57,179.441
58,180.107
59,180.811
60,181.600
61,182.374
62,183.144
63,184.021
64,184.891
65,185.697
66,186.496
67,187.344
68,188.256
69,189.248
70,190.288
71,191.268
72,192.183
73,193.151
74,194.064
75,195.020
76,196.052
77,197.266
78,198.436
79,199.881
80,201.930
81,204.751
82,207.787
83,210.917
84,213.665
85,216.371
86,219.358
87,222.490
88,226.085
89,230.093
90,233.758
91,236.991
92,240.869
93,245.159
94,253.948
95,520.518
96,655.966
97,1195.477
98,1230.971
99,1291.240
100,5169.982
