Percentage served,Time in ms
0,4.325
1,12.908
2,17.199
3,18.677
4,19.713
5,20.519
6,21.060
7,21.345
8,21.530
9,21.674
10,21.798
11,21.897
12,21.993
13,22.079
14,22.159
15,22.236
16,22.313
17,22.385
18,22.449
19,22.514
20,22.576
21,22.634
22,22.696
23,22.759
24,22.817
25,22.873
26,22.932
27,22.994
28,23.056
29,23.118
30,23.184
31,23.252
32,23.317
33,23.387
34,23.460
35,23.535
36,23.613
37,23.691
38,23.782
39,23.886
40,23.991
41,24.108
42,24.227
43,24.351
44,24.476
45,24.599
46,24.723
47,24.854
48,24.990
49,25.133
50,25.271
51,25.413
52,25.576
53,25.761
54,25.965
55,26.169
56,26.424
57,26.710
58,27.038
59,27.363
60,27.670
61,27.985
62,28.314
63,28.616
64,28.952
65,29.315
66,29.741
67,30.167
68,30.550
69,30.874
70,31.201
71,31.538
72,31.926
73,32.325
74,32.853
75,33.418
76,34.036
77,34.745
78,35.517
79,36.354
80,37.142
81,37.936
82,38.803
83,39.667
84,40.457
85,41.236
86,42.050
87,43.244
88,44.529
89,45.925
90,47.546
91,49.244
92,51.660
93,54.968
94,59.065
95,231.969
96,240.505
97,250.332
98,475.382
99,1041.538
100,2103.408
