Percentage served,Time in ms
0,1.069
1,1.642
2,1.828
3,1.966
4,2.105
5,2.243
6,2.411
7,2.622
8,2.857
9,3.136
10,3.442
11,3.757
12,4.097
13,4.437
14,4.839
15,5.293
16,5.811
17,6.423
18,7.170
19,8.020
20,9.078
21,10.397
22,12.001
23,13.609
24,15.287
25,17.157
26,19.008
27,21.112
28,24.162
29,27.543
30,31.332
31,36.224
32,40.009
33,42.407
34,45.020
35,47.481
36,49.444
37,51.444
38,53.222
39,54.671
40,56.106
41,57.580
42,59.104
43,60.586
44,61.951
45,63.316
46,64.554
47,65.732
48,66.852
49,67.986
50,69.162
51,70.586
52,71.919
53,73.463
54,75.054
55,76.757
56,78.538
57,80.322
58,81.895
59,83.425
60,85.241
61,87.397
62,89.555
63,91.794
64,93.680
65,95.417
66,97.743
67,100.919
68,104.046
69,106.630
70,109.182
71,112.465
72,115.891
73,118.206
74,121.007
75,125.546
76,130.266
77,134.283
78,137.876
79,141.165
80,144.949
81,148.331
82,153.085
83,157.843
84,164.052
85,170.921
86,180.401
87,194.993
88,220.937
89,252.926
90,325.117
91,462.810
92,630.103
93,789.217
94,1090.887
95,1124.831
96,1160.267
97,1199.424
98,1392.273
99,3079.044
100,18555.055
