Percentage served,Time in ms
0,1.815
1,20.048
2,21.021
3,21.563
4,21.898
5,22.141
6,22.311
7,22.448
8,22.565
9,22.666
10,22.757
11,22.836
12,22.913
13,22.985
14,23.055
15,23.120
16,23.187
17,23.248
18,23.307
19,23.367
20,23.422
21,23.481
22,23.544
23,23.600
24,23.656
25,23.715
26,23.772
27,23.829
28,23.891
29,23.951
30,24.010
31,24.072
32,24.136
33,24.198
34,24.263
35,24.333
36,24.401
37,24.479
38,24.559
39,24.644
40,24.726
41,24.821
42,24.915
43,25.021
44,25.132
45,25.259
46,25.389
47,25.534
48,25.693
49,25.871
50,26.083
51,26.287
52,26.526
53,26.797
54,27.092
55,27.445
56,27.811
57,28.179
58,28.597
59,29.080
60,29.660
61,30.244
62,30.868
63,31.601
64,32.394
65,33.276
66,34.294
67,35.358
68,36.363
69,37.598
70,38.710
71,39.923
72,41.204
73,42.710
74,44.175
75,45.668
76,47.176
77,48.631
78,50.107
79,51.697
80,53.537
81,55.406
82,57.455
83,59.739
84,62.411
85,65.428
86,69.472
87,74.559
88,82.214
89,94.643
90,234.874
91,239.472
92,243.720
93,251.011
94,276.048
95,464.139
96,1024.366
97,1042.486
98,1067.133
99,1498.168
100,6872.640
