Percentage served,Time in ms
0,70.620
1,106.250
2,114.852
3,124.704
4,136.905
5,148.562
6,157.084
7,165.025
8,173.017
9,179.911
10,189.081
11,196.511
12,202.815
13,209.150
14,214.275
15,218.174
16,223.425
17,228.075
18,231.674
19,235.808
20,239.908
21,244.872
22,249.570
23,254.584
24,260.100
25,264.900
26,269.427
27,273.826
28,277.568
29,281.032
30,283.932
31,286.891
32,289.746
33,292.271
34,295.241
35,298.070
36,300.864
37,303.532
38,306.118
39,308.381
40,310.966
41,312.963
42,315.192
43,317.364
44,319.302
45,320.991
46,322.748
47,324.569
48,326.466
49,328.280
50,330.263
51,332.289
52,334.278
53,336.159
54,338.183
55,340.032
56,341.886
57,344.051
58,346.052
59,348.464
60,350.890
61,353.455
62,356.264
63,358.974
64,362.010
65,365.080
66,368.486
67,372.518
68,376.678
69,382.480
70,389.832
71,397.878
72,411.687
73,460.332
74,550.624
75,606.310
76,693.205
77,768.526
78,849.240
79,958.242
80,1072.351
81,1167.001
82,1217.149
83,1261.260
84,1297.469
85,1318.499
86,1334.608
87,1349.997
88,1365.206
89,1383.494
90,1419.372
91,1609.601
92,1830.121
93,2279.246
94,2862.417
95,3276.765
96,3366.487
97,3593.517
98,4707.335
99,5366.400
100,50124.137
