Percentage served,Time in ms
0,1.122
1,1.290
2,1.323
3,1.351
4,1.378
5,1.404
6,1.429
7,1.452
8,1.473
9,1.492
10,1.511
11,1.529
12,1.548
13,1.567
14,1.586
15,1.608
16,1.630
17,1.655
18,1.684
19,1.719
20,1.764
21,1.827
22,1.919
23,2.092
24,2.455
25,3.105
26,3.826
27,4.815
28,6.129
29,7.970
30,10.604
31,12.728
32,14.881
33,18.606
34,22.428
35,25.915
36,29.141
37,32.028
38,34.979
39,37.733
40,40.876
41,44.370
42,47.929
43,51.383
44,54.858
45,58.308
46,61.843
47,64.580
48,67.117
49,69.064
50,71.179
51,73.925
52,76.270
53,79.077
54,81.473
55,84.509
56,88.366
57,92.604
58,96.579
59,99.296
60,102.135
61,105.913
62,109.823
63,113.447
64,116.912
65,120.890
66,124.576
67,129.278
68,135.434
69,142.014
70,149.600
71,155.753
72,164.718
73,171.779
74,178.342
75,184.373
76,191.445
77,198.163
78,203.419
79,205.152
80,206.264
81,207.035
82,207.536
83,208.081
84,208.578
85,209.163
86,209.870
87,210.763
88,211.724
89,212.695
90,213.732
91,215.211
92,217.786
93,223.160
94,228.938
95,232.627
96,240.120
97,1029.611
98,1097.109
99,1421.615
100,5156.046
