Percentage served,Time in ms
0,67.767
1,107.497
2,116.576
3,121.879
4,129.473
5,137.928
6,148.158
7,156.834
8,165.122
9,173.165
10,180.224
11,186.145
12,193.902
13,201.914
14,209.717
15,217.227
16,225.989
17,232.887
18,238.456
19,245.241
20,252.110
21,257.519
22,261.765
23,267.036
24,271.423
25,275.422
26,278.805
27,282.673
28,286.391
29,289.924
30,292.878
31,295.649
32,298.955
33,301.956
34,304.546
35,307.346
36,310.016
37,312.331
38,314.404
39,316.759
40,319.151
41,321.263
42,323.481
43,325.442
44,327.415
45,329.582
46,331.831
47,334.090
48,336.213
49,338.517
50,340.404
51,342.506
52,344.497
53,346.552
54,348.783
55,351.160
56,353.828
57,356.604
58,359.513
59,362.636
60,365.936
61,368.960
62,372.389
63,375.946
64,379.542
65,383.453
66,387.045
67,391.130
68,395.032
69,399.823
70,407.662
71,418.956
72,479.103
73,569.544
74,655.720
75,736.388
76,813.679
77,902.191
78,1031.315
79,1139.721
80,1191.495
81,1228.798
82,1263.820
83,1294.960
84,1320.754
85,1339.510
86,1352.261
87,1364.591
88,1380.884
89,1403.256
90,1476.162
91,1676.984
92,1914.752
93,2289.047
94,2960.578
95,3299.120
96,3394.021
97,3786.513
98,5150.008
99,6090.584
100,47238.250
