Percentage served,Time in ms
0,78.606
1,304.050
2,314.569
3,321.833
4,327.408
5,331.733
6,335.632
7,339.312
8,342.526
9,345.909
10,349.064
11,352.217
12,355.142
13,358.145
14,361.009
15,363.641
16,366.422
17,368.945
18,371.867
19,374.596
20,377.377
21,380.470
22,383.717
23,386.858
24,389.929
25,393.213
26,396.410
27,399.826
28,402.963
29,406.312
30,409.635
31,413.123
32,416.207
33,419.372
34,422.917
35,426.072
36,429.643
37,433.911
38,438.567
39,443.313
40,447.769
41,452.453
42,457.611
43,462.481
44,467.458
45,472.533
46,477.985
47,483.925
48,490.030
49,497.072
50,504.884
51,511.634
52,518.274
53,524.868
54,532.488
55,539.442
56,546.938
57,554.419
58,563.198
59,575.089
60,588.284
61,631.819
62,1005.247
63,1241.309
64,1343.985
65,1365.356
66,1380.562
67,1394.015
68,1408.384
69,1422.609
70,1438.390
71,1458.667
72,1483.554
73,1512.521
74,1546.174
75,1593.110
76,1727.887
77,1932.918
78,2069.837
79,2186.203
80,2291.607
81,2394.384
82,2500.457
83,2637.879
84,2806.171
85,3002.677
86,3161.314
87,3355.664
88,3433.789
89,3536.383
90,3704.194
91,3944.808
92,4196.578
93,4509.882
94,4861.540
95,5299.705
96,5635.081
97,6462.578
98,7781.638
99,10418.193
100,106030.235
