KiB used, 394112 buff/cache
716 0.0 0.4 2:01.64
716 0.0 0.4 2:01.68
716 5.6 0.4 2:01.72
716 0.0 0.4 2:01.75
716 0.0 0.4 2:01.79
716 4.5 0.4 2:01.83
716 5.6 0.4 2:01.86
716 4.3 0.4 2:01.91
716 4.2 0.4 2:01.95
716 5.9 0.4 2:01.99
716 5.6 0.4 2:02.03
716 5.6 0.4 2:02.08
716 5.6 0.4 2:02.12
716 5.6 0.4 2:02.16
716 0.0 0.4 2:02.19
716 0.0 0.4 2:02.22
716 5.6 0.4 2:02.25
716 0.0 0.4 2:02.28
716 4.8 0.4 2:02.32
716 4.8 0.4 2:02.36
716 4.8 0.4 2:02.41
716 5.6 0.4 2:02.45
716 4.5 0.4 2:02.49
KiB used, 394716 buff/cache
716 0.0 0.4 2:02.57
716 5.3 0.4 2:02.60
716 5.6 0.4 2:02.64
716 5.3 0.4 2:02.69
716 5.3 0.4 2:02.73
716 5.6 0.4 2:02.76
716 4.2 0.4 2:02.81
716 5.0 0.4 2:02.85
716 5.6 0.4 2:02.88
716 0.0 0.4 2:02.91
716 5.3 0.4 2:02.95
716 5.3 0.4 2:03.00
716 0.0 0.4 2:03.02
KiB 1529716 avail Mem
716 4.8 0.4 2:03.10
716 5.6 0.4 2:03.14
716 11.1 0.4 2:03.20
716 0.0 0.4 2:03.23
716 0.0 0.4 2:03.27
716 5.6 0.4 2:03.31
716 5.6 0.4 2:03.35
716 5.6 0.4 2:03.39
716 10.5 0.4 2:03.43
716 5.3 0.4 2:03.47
716 5.6 0.4 2:03.51
716 5.6 0.4 2:03.55
716 4.8 0.4 2:03.59
716 0.0 0.4 2:03.62
716 4.3 0.4 2:03.66
716 0.0 0.4 2:03.69
716 4.8 0.4 2:03.72
716 5.6 0.4 2:03.75
716 5.6 0.4 2:03.79
716 4.5 0.4 2:03.83
716 0.0 0.4 2:03.86
716 5.3 0.4 2:03.90
716 0.0 0.4 2:03.93
716 0.0 0.4 2:03.97
716 5.6 0.4 2:04.00
716 0.0 0.4 2:04.03
716 0.0 0.4 2:04.07
716 5.6 0.4 2:04.12
KiB 1529716 avail Mem
716 0.0 0.4 2:04.19
716 5.6 0.4 2:04.24
716 5.6 0.4 2:04.27
716 5.6 0.4 2:04.30
716 5.6 0.4 2:04.35
716 0.0 0.4 2:04.38
716 5.3 0.4 2:04.42
716 4.5 0.4 2:04.47
716 5.6 0.4 2:04.51
716 0.0 0.4 2:04.54
716 0.0 0.4 2:04.56
716 0.0 0.4 2:04.56
716 0.0 0.4 2:04.56
716 0.0 0.4 2:04.56
716 0.0 0.4 2:04.56
716 0.0 0.4 2:04.56
716 0.0 0.4 2:04.56
716 0.0 0.4 2:04.56
716 0.0 0.4 2:04.56
716 0.0 0.4 2:04.56
716 0.0 0.4 2:04.56
716 0.0 0.4 2:04.56
716 0.0 0.4 2:04.56
716 0.0 0.4 2:04.56
716 0.0 0.4 2:04.56
716 0.0 0.4 2:04.56
716 0.0 0.4 2:04.56
