Percentage served,Time in ms
0,80.710
1,159.977
2,177.007
3,184.836
4,189.667
5,193.886
6,196.827
7,199.028
8,200.927
9,202.809
10,204.703
11,206.944
12,209.357
13,211.633
14,214.365
15,216.625
16,219.575
17,222.823
18,226.221
19,229.224
20,231.844
21,234.507
22,236.992
23,239.445
24,241.735
25,243.663
26,246.011
27,249.714
28,254.484
29,258.846
30,263.111
31,266.664
32,270.693
33,274.903
34,278.311
35,281.809
36,284.666
37,288.019
38,291.142
39,294.093
40,296.364
41,298.770
42,300.831
43,302.586
44,304.395
45,306.070
46,307.670
47,309.248
48,310.903
49,312.609
50,314.487
51,316.335
52,317.865
53,319.408
54,320.873
55,322.146
56,323.203
57,324.174
58,325.329
59,326.553
60,328.134
61,330.030
62,331.749
63,333.579
64,335.396
65,337.134
66,338.767
67,340.176
68,341.546
69,342.982
70,344.569
71,346.318
72,348.012
73,349.889
74,351.573
75,353.499
76,355.627
77,357.301
78,358.889
79,360.387
80,361.969
81,363.766
82,365.222
83,366.650
84,368.065
85,369.646
86,371.375
87,373.700
88,376.262
89,378.742
90,380.929
91,383.263
92,386.341
93,390.072
94,394.383
95,398.689
96,404.219
97,410.728
98,416.611
99,425.028
100,1513.866
