Percentage served,Time in ms
0,13.941
1,17.785
2,18.847
3,19.390
4,19.720
5,19.963
6,20.155
7,20.295
8,20.401
9,20.487
10,20.561
11,20.630
12,20.691
13,20.748
14,20.807
15,20.863
16,20.920
17,20.974
18,21.029
19,21.082
20,21.133
21,21.183
22,21.233
23,21.284
24,21.334
25,21.387
26,21.442
27,21.497
28,21.552
29,21.609
30,21.664
31,21.720
32,21.780
33,21.844
34,21.908
35,21.975
36,22.041
37,22.108
38,22.180
39,22.255
40,22.332
41,22.411
42,22.500
43,22.590
44,22.682
45,22.778
46,22.879
47,22.997
48,23.118
49,23.237
50,23.378
51,23.511
52,23.671
53,23.841
54,24.036
55,24.216
56,24.403
57,24.589
58,24.776
59,24.971
60,25.162
61,25.366
62,25.583
63,25.799
64,26.041
65,26.294
66,26.550
67,26.825
68,27.094
69,27.362
70,27.628
71,27.881
72,28.184
73,28.503
74,28.853
75,29.264
76,29.756
77,30.199
78,30.673
79,31.135
80,31.621
81,32.159
82,32.732
83,33.366
84,34.054
85,34.812
86,35.522
87,36.237
88,37.204
89,38.191
90,39.255
91,40.405
92,42.185
93,44.095
94,49.044
95,231.740
96,238.057
97,245.499
98,464.519
99,1035.208
100,3038.395
