Percentage served,Time in ms
0,0.419
1,1.082
2,1.627
3,2.510
4,3.277
5,3.820
6,4.142
7,4.356
8,4.521
9,4.693
10,5.011
11,5.657
12,6.479
13,7.360
14,8.779
15,12.592
16,16.679
17,17.923
18,18.728
19,19.235
20,19.667
21,19.937
22,20.114
23,20.257
24,20.375
25,20.476
26,20.567
27,20.649
28,20.719
29,20.790
30,20.856
31,20.914
32,20.969
33,21.022
34,21.073
35,21.124
36,21.170
37,21.219
38,21.262
39,21.308
40,21.354
41,21.402
42,21.447
43,21.495
44,21.544
45,21.595
46,21.644
47,21.696
48,21.753
49,21.811
50,21.873
51,21.939
52,22.006
53,22.085
54,22.167
55,22.255
56,22.345
57,22.445
58,22.548
59,22.662
60,22.782
61,22.925
62,23.107
63,23.333
64,23.596
65,23.886
66,24.175
67,24.456
68,24.734
69,25.016
70,25.324
71,25.681
72,26.018
73,26.331
74,26.667
75,27.048
76,27.509
77,27.987
78,28.516
79,29.059
80,29.597
81,30.149
82,30.679
83,31.221
84,31.793
85,32.499
86,33.589
87,34.748
88,36.189
89,37.963
90,39.833
91,41.452
92,43.504
93,47.253
94,54.999
95,232.308
96,239.563
97,450.346
98,1028.755
99,3036.300
100,6879.781
