KiB used, 370908 buff/cache
709 0.0 0.4 1:24.82
709 0.0 0.4 1:24.84
709 5.6 0.4 1:24.85
709 0.0 0.4 1:24.85
709 0.0 0.4 1:24.86
709 0.0 0.4 1:24.88
709 0.0 0.4 1:24.90
709 0.0 0.4 1:24.91
709 5.3 0.4 1:24.94
709 0.0 0.4 1:24.95
709 0.0 0.4 1:24.97
709 0.0 0.4 1:24.98
709 0.0 0.4 1:24.98
709 0.0 0.4 1:24.98
709 0.0 0.4 1:24.98
709 0.0 0.4 1:24.98
709 0.0 0.4 1:24.98
709 0.0 0.4 1:24.98
709 0.0 0.4 1:24.98
709 0.0 0.4 1:24.99
709 9.5 0.4 1:25.01
709 0.0 0.4 1:25.02
709 0.0 0.4 1:25.04
709 5.3 0.4 1:25.06
709 0.0 0.4 1:25.08
709 0.0 0.4 1:25.11
709 0.0 0.4 1:25.11
709 0.0 0.4 1:25.13
709 0.0 0.4 1:25.13
709 0.0 0.4 1:25.13
709 0.0 0.4 1:25.13
25709 11.8 0.2 0:00.04
709 0.0 0.4 1:25.13
709 0.0 0.4 1:25.14
709 0.0 0.4 1:25.14
709 0.0 0.4 1:25.14
709 0.0 0.4 1:25.14
709 0.0 0.4 1:25.14
709 0.0 0.4 1:25.14
709 0.0 0.4 1:25.14
709 5.3 0.4 1:25.15
709 5.6 0.4 1:25.16
709 5.6 0.4 1:25.18
709 0.0 0.4 1:25.20
709 5.6 0.4 1:25.21
709 0.0 0.4 1:25.22
709 5.9 0.4 1:25.24
709 0.0 0.4 1:25.24
709 0.0 0.4 1:25.24
709 0.0 0.4 1:25.24
709 0.0 0.4 1:25.24
709 0.0 0.4 1:25.24
709 0.0 0.4 1:25.24
709 0.0 0.4 1:25.24
709 0.0 0.4 1:25.24
26709 22.2 0.2 0:00.04
709 0.0 0.4 1:25.25
709 0.0 0.4 1:25.25
709 0.0 0.4 1:25.26
709 0.0 0.4 1:25.26
709 5.6 0.4 1:25.30
709 0.0 0.4 1:25.32
709 0.0 0.4 1:25.33
709 0.0 0.4 1:25.35
27094 16.7 0.2 0:00.03
709 0.0 0.4 1:25.36
709 0.0 0.4 1:25.36
709 0.0 0.4 1:25.36
709 0.0 0.4 1:25.36
709 0.0 0.4 1:25.36
709 0.0 0.4 1:25.37
709 0.0 0.4 1:25.37
709 0.0 0.4 1:25.37
709 0.0 0.4 1:25.37
709 0.0 0.4 1:25.38
709 0.0 0.4 1:25.38
709 0.0 0.4 1:25.38
709 0.0 0.4 1:25.38
709 0.0 0.4 1:25.38
27709 16.7 0.2 0:00.03
709 0.0 0.4 1:25.38
709 0.0 0.4 1:25.38
709 0.0 0.4 1:25.38
709 0.0 0.4 1:25.38
709 0.0 0.4 1:25.38
709 0.0 0.4 1:25.38
709 0.0 0.4 1:25.38
709 0.0 0.4 1:25.38
709 0.0 0.4 1:25.38
709 0.0 0.4 1:25.38
709 0.0 0.4 1:25.38
709 0.0 0.4 1:25.38
