Percentage served,Time in ms
0,1.666
1,4.448
2,5.083
3,5.693
4,7.343
5,8.408
6,9.075
7,9.513
8,9.789
9,9.971
10,10.098
11,10.184
12,10.256
13,10.314
14,10.360
15,10.402
16,10.437
17,10.466
18,10.493
19,10.517
20,10.540
21,10.561
22,10.582
23,10.601
24,10.621
25,10.640
26,10.659
27,10.676
28,10.697
29,10.715
30,10.734
31,10.752
32,10.771
33,10.789
34,10.808
35,10.826
36,10.845
37,10.864
38,10.881
39,10.900
40,10.919
41,10.939
42,10.960
43,10.980
44,11.001
45,11.022
46,11.044
47,11.068
48,11.093
49,11.117
50,11.141
51,11.168
52,11.195
53,11.221
54,11.249
55,11.278
56,11.308
57,11.340
58,11.374
59,11.407
60,11.447
61,11.489
62,11.533
63,11.582
64,11.638
65,11.699
66,11.760
67,11.827
68,11.903
69,11.987
70,12.088
71,12.202
72,12.314
73,12.441
74,12.590
75,12.787
76,13.005
77,13.262
78,13.586
79,14.034
80,14.476
81,15.094
82,15.868
83,16.952
84,18.333
85,21.060
86,25.277
87,84.804
88,216.888
89,218.442
90,220.203
91,221.915
92,224.106
93,239.012
94,1015.285
95,1025.067
96,1030.679
97,1035.578
98,1058.562
99,1275.925
100,6278.972
