Percentage served,Time in ms
0,5.512
1,9.681
2,11.918
3,14.093
4,15.930
5,17.144
6,17.990
7,18.749
8,19.444
9,20.094
10,20.523
11,20.696
12,20.797
13,20.874
14,20.941
15,21.002
16,21.058
17,21.114
18,21.168
19,21.222
20,21.273
21,21.327
22,21.385
23,21.444
24,21.508
25,21.576
26,21.647
27,21.734
28,21.829
29,21.932
30,22.050
31,22.198
32,22.360
33,22.527
34,22.683
35,22.862
36,23.066
37,23.263
38,23.498
39,23.761
40,24.012
41,24.238
42,24.472
43,24.694
44,24.907
45,25.121
46,25.318
47,25.495
48,25.676
49,25.850
50,26.028
51,26.223
52,26.398
53,26.556
54,26.717
55,26.880
56,27.036
57,27.191
58,27.373
59,27.530
60,27.728
61,27.930
62,28.133
63,28.382
64,28.648
65,28.939
66,29.237
67,29.535
68,29.859
69,30.192
70,30.491
71,30.769
72,31.038
73,31.298
74,31.551
75,31.833
76,32.150
77,32.441
78,32.797
79,33.179
80,33.557
81,33.938
82,34.336
83,34.760
84,35.201
85,35.697
86,36.248
87,36.877
88,37.705
89,38.861
90,39.865
91,40.827
92,41.917
93,43.464
94,45.774
95,50.605
96,75.590
97,238.180
98,244.116
99,1008.819
100,1576.584
