Percentage served,Time in ms
0,17.675
1,20.713
2,20.886
3,20.990
4,21.065
5,21.132
6,21.195
7,21.247
8,21.301
9,21.353
10,21.407
11,21.458
12,21.511
13,21.564
14,21.620
15,21.680
16,21.744
17,21.806
18,21.876
19,21.945
20,22.018
21,22.093
22,22.177
23,22.265
24,22.365
25,22.488
26,22.630
27,22.802
28,22.981
29,23.161
30,23.337
31,23.528
32,23.741
33,23.960
34,24.222
35,24.560
36,24.914
37,25.286
38,25.643
39,26.094
40,26.589
41,27.043
42,27.513
43,27.896
44,28.237
45,28.585
46,28.923
47,29.256
48,29.631
49,30.007
50,30.418
51,30.829
52,31.205
53,31.581
54,31.998
55,32.444
56,32.835
57,33.257
58,33.716
59,34.152
60,34.639
61,35.085
62,35.570
63,36.059
64,36.541
65,37.065
66,37.611
67,38.163
68,38.762
69,39.319
70,39.762
71,40.186
72,40.571
73,40.920
74,41.267
75,41.626
76,42.017
77,42.384
78,42.806
79,43.302
80,43.958
81,44.654
82,45.352
83,46.060
84,46.964
85,47.864
86,48.578
87,49.245
88,49.931
89,50.588
90,51.286
91,52.006
92,52.661
93,53.451
94,54.877
95,58.151
96,66.806
97,234.791
98,242.516
99,256.540
100,2075.893
