Percentage served,Time in ms
0,18.485
1,20.567
2,20.751
3,20.840
4,20.904
5,20.957
6,21.004
7,21.044
8,21.082
9,21.118
10,21.150
11,21.186
12,21.219
13,21.251
14,21.283
15,21.316
16,21.351
17,21.387
18,21.421
19,21.457
20,21.494
21,21.534
22,21.575
23,21.621
24,21.668
25,21.721
26,21.774
27,21.839
28,21.911
29,21.989
30,22.077
31,22.175
32,22.298
33,22.435
34,22.596
35,22.793
36,23.002
37,23.274
38,23.626
39,23.936
40,24.205
41,24.467
42,24.762
43,25.082
44,25.449
45,25.813
46,26.211
47,26.549
48,26.902
49,27.324
50,27.758
51,28.115
52,28.524
53,28.960
54,29.374
55,29.747
56,30.094
57,30.381
58,30.672
59,30.951
60,31.204
61,31.447
62,31.689
63,31.910
64,32.139
65,32.365
66,32.577
67,32.783
68,33.003
69,33.212
70,33.424
71,33.615
72,33.803
73,33.989
74,34.184
75,34.383
76,34.586
77,34.819
78,35.107
79,35.408
80,35.747
81,36.121
82,36.519
83,36.960
84,37.477
85,38.082
86,38.810
87,39.533
88,40.318
89,41.075
90,42.033
91,42.979
92,44.137
93,45.876
94,47.437
95,51.615
96,69.377
97,237.072
98,244.711
99,453.496
100,1679.645
