Percentage served,Time in ms
0,0.389
1,0.762
2,0.831
3,0.880
4,0.922
5,0.959
6,0.990
7,1.021
8,1.048
9,1.071
10,1.091
11,1.110
12,1.126
13,1.141
14,1.155
15,1.168
16,1.181
17,1.194
18,1.207
19,1.220
20,1.234
21,1.248
22,1.263
23,1.278
24,1.295
25,1.313
26,1.330
27,1.350
28,1.370
29,1.390
30,1.413
31,1.434
32,1.455
33,1.477
34,1.498
35,1.519
36,1.540
37,1.562
38,1.586
39,1.609
40,1.633
41,1.656
42,1.679
43,1.704
44,1.729
45,1.754
46,1.782
47,1.814
48,1.848
49,1.884
50,1.925
51,1.966
52,2.010
53,2.059
54,2.111
55,2.165
56,2.224
57,2.289
58,2.361
59,2.435
60,2.522
61,2.615
62,2.716
63,2.832
64,2.954
65,3.076
66,3.210
67,3.358
68,3.513
69,3.666
70,3.809
71,3.966
72,4.147
73,4.365
74,4.619
75,4.905
76,5.210
77,5.542
78,5.898
79,6.306
80,6.929
81,7.981
82,9.813
83,14.502
84,17.985
85,23.291
86,29.008
87,50.815
88,15480.764
89,18547.017
90,20000.448
91,20001.239
92,20001.800
93,20002.268
94,20002.737
95,20003.148
96,20003.648
97,20004.225
98,20004.981
99,20006.403
100,20207.477
