Percentage served,Time in ms
0,0.402
1,0.719
2,0.777
3,0.821
4,0.851
5,0.881
6,0.906
7,0.930
8,0.954
9,0.976
10,0.995
11,1.013
12,1.030
13,1.047
14,1.063
15,1.076
16,1.090
17,1.102
18,1.112
19,1.121
20,1.130
21,1.138
22,1.146
23,1.153
24,1.160
25,1.168
26,1.175
27,1.183
28,1.190
29,1.198
30,1.206
31,1.214
32,1.223
33,1.232
34,1.241
35,1.251
36,1.262
37,1.273
38,1.285
39,1.296
40,1.310
41,1.324
42,1.339
43,1.355
44,1.370
45,1.386
46,1.403
47,1.420
48,1.438
49,1.455
50,1.474
51,1.493
52,1.512
53,1.531
54,1.550
55,1.571
56,1.592
57,1.613
58,1.634
59,1.656
60,1.678
61,1.701
62,1.727
63,1.754
64,1.782
65,1.811
66,1.844
67,1.880
68,1.918
69,1.965
70,2.010
71,2.065
72,2.121
73,2.193
74,2.279
75,2.381
76,2.501
77,2.661
78,2.888
79,3.241
80,3.837
81,4.625
82,5.896
83,7.547
84,10.253
85,13.033
86,22.629
87,28.223
88,33.267
89,45.463
90,11199.120
91,19999.838
92,20001.327
93,20001.922
94,20002.456
95,20002.906
96,20003.357
97,20003.853
98,20004.464
99,20005.635
100,21033.098
