Percentage served,Time in ms
0,1.108
1,3.545
2,4.766
3,6.303
4,8.163
5,10.322
6,12.076
7,13.729
8,15.370
9,16.945
10,18.410
11,19.691
12,20.790
13,22.027
14,23.307
15,24.477
16,25.653
17,27.117
18,28.442
19,29.630
20,30.762
21,31.821
22,32.772
23,33.673
24,34.611
25,35.595
26,36.526
27,37.435
28,38.268
29,39.048
30,39.789
31,40.426
32,41.077
33,41.707
34,42.339
35,42.985
36,43.607
37,44.259
38,44.869
39,45.460
40,46.034
41,46.587
42,47.088
43,47.583
44,48.044
45,48.509
46,48.999
47,49.507
48,49.998
49,50.486
50,51.021
51,51.506
52,52.006
53,52.513
54,53.042
55,53.588
56,54.171
57,54.738
58,55.315
59,55.904
60,56.472
61,57.038
62,57.614
63,58.233
64,58.825
65,59.414
66,60.011
67,60.673
68,61.339
69,62.064
70,62.861
71,63.724
72,64.675
73,65.638
74,66.549
75,67.591
76,68.649
77,69.889
78,71.201
79,72.612
80,74.278
81,76.131
82,78.261
83,80.602
84,82.917
85,85.578
86,89.117
87,95.163
88,107.512
89,165.622
90,250.834
91,264.083
92,294.820
93,493.958
94,1032.925
95,1054.824
96,1068.754
97,1081.999
98,1107.533
99,1476.926
100,4839.067
