Percentage served,Time in ms
0,23.211
1,38.972
2,42.714
3,44.520
4,45.695
5,46.636
6,47.479
7,48.267
8,48.967
9,49.611
10,50.281
11,50.902
12,51.534
13,52.103
14,52.659
15,53.204
16,53.731
17,54.283
18,54.828
19,55.425
20,56.008
21,56.630
22,57.236
23,57.871
24,58.545
25,59.193
26,59.817
27,60.472
28,61.124
29,61.772
30,62.418
31,63.072
32,63.748
33,64.460
34,65.140
35,65.850
36,66.598
37,67.358
38,68.094
39,68.860
40,69.653
41,70.438
42,71.218
43,72.057
44,72.955
45,73.864
46,74.767
47,75.731
48,76.675
49,77.748
50,78.884
51,80.161
52,81.498
53,82.927
54,84.285
55,85.726
56,87.127
57,88.838
58,90.769
59,92.937
60,95.278
61,97.540
62,100.367
63,103.794
64,108.854
65,115.374
66,123.484
67,131.238
68,137.235
69,141.737
70,146.131
71,151.180
72,156.835
73,169.217
74,191.143
75,238.248
76,256.853
77,265.013
78,274.161
79,285.518
80,305.778
81,347.101
82,468.293
83,513.506
84,610.043
85,968.331
86,1055.779
87,1069.174
88,1078.945
89,1088.529
90,1100.154
91,1118.687
92,1168.296
93,1279.976
94,1370.512
95,1823.031
96,2328.433
97,3099.811
98,3299.936
99,4917.511
100,50075.160
