Percentage served,Time in ms
0,1.030
1,2.103
2,3.032
3,4.899
4,6.884
5,8.322
6,9.573
7,10.701
8,11.627
9,12.644
10,13.551
11,14.276
12,14.929
13,15.527
14,16.250
15,17.076
16,17.866
17,18.504
18,19.042
19,19.491
20,19.917
21,20.356
22,20.756
23,21.143
24,21.541
25,21.914
26,22.279
27,22.642
28,22.978
29,23.295
30,23.617
31,23.939
32,24.251
33,24.597
34,24.977
35,25.398
36,25.872
37,26.352
38,26.893
39,27.409
40,27.955
41,28.564
42,29.118
43,29.643
44,30.148
45,30.681
46,31.231
47,31.787
48,32.404
49,33.026
50,33.613
51,34.198
52,34.839
53,35.428
54,36.001
55,36.631
56,37.375
57,38.173
58,39.019
59,39.882
60,40.791
61,41.657
62,42.522
63,43.327
64,44.021
65,44.684
66,45.400
67,46.102
68,46.846
69,47.587
70,48.369
71,49.190
72,50.099
73,51.062
74,52.057
75,53.111
76,54.141
77,55.130
78,56.167
79,57.329
80,58.437
81,59.630
82,60.831
83,62.009
84,63.227
85,64.514
86,66.018
87,67.737
88,69.623
89,71.435
90,73.210
91,75.096
92,77.332
93,80.101
94,84.138
95,89.607
96,100.743
97,238.861
98,282.753
99,1045.862
100,3075.289
