Percentage served,Time in ms
0,6.792
1,7.863
2,8.024
3,8.115
4,8.185
5,8.241
6,8.289
7,8.330
8,8.372
9,8.409
10,8.446
11,8.482
12,8.515
13,8.549
14,8.585
15,8.621
16,8.656
17,8.695
18,8.741
19,8.788
20,8.834
21,8.887
22,8.944
23,9.003
24,9.064
25,9.129
26,9.198
27,9.280
28,9.361
29,9.463
30,9.576
31,9.692
32,9.833
33,9.998
34,10.187
35,10.383
36,10.625
37,10.912
38,11.230
39,11.605
40,12.040
41,12.514
42,13.071
43,13.782
44,14.605
45,15.456
46,16.498
47,17.903
48,19.910
49,22.784
50,26.629
51,32.850
52,42.614
53,55.985
54,90.004
55,207.107
56,379.048
57,553.538
58,677.000
59,760.047
60,848.379
61,949.163
62,1027.612
63,1133.034
64,1274.115
65,1352.938
66,1406.683
67,1475.395
68,1542.210
69,1624.820
70,1687.226
71,1752.315
72,1852.308
73,1922.159
74,2028.761
75,2115.912
76,2235.200
77,2337.787
78,2466.489
79,2595.623
80,2729.613
81,2880.121
82,3030.185
83,3200.918
84,3384.014
85,3608.094
86,3843.349
87,4110.600
88,4415.956
89,4794.937
90,5197.551
91,5670.362
92,6280.768
93,6957.024
94,7722.877
95,8674.507
96,9932.483
97,11832.220
98,16122.594
99,25426.936
100,108184.214
