KiB used, 426916 buff/cache
708 5.0 0.4 2:03.05
708 0.0 0.4 2:03.07
708 5.6 0.4 2:03.09
708 0.0 0.4 2:03.11
708 0.0 0.4 2:03.13
708 5.6 0.4 2:03.16
708 5.3 0.4 2:03.18
708 0.0 0.4 2:03.20
708 5.6 0.4 2:03.23
708 0.0 0.4 2:03.25
708 0.0 0.4 2:03.27
708 5.3 0.4 2:03.30
708 0.0 0.4 2:03.31
708 0.0 0.4 2:03.34
708 0.0 0.4 2:03.36
708 0.0 0.4 2:03.38
708 0.0 0.4 2:03.40
708 5.3 0.4 2:03.43
708 0.0 0.4 2:03.45
708 0.0 0.4 2:03.47
708 0.0 0.4 2:03.49
708 0.0 0.4 2:03.51
708 5.6 0.4 2:03.54
708 0.0 0.4 2:03.56
708 5.0 0.4 2:03.59
708 0.0 0.4 2:03.60
708 5.3 0.4 2:03.64
708 0.0 0.4 2:03.66
708 5.3 0.4 2:03.69
708 5.0 0.4 2:03.71
708 5.3 0.4 2:03.73
708 5.6 0.4 2:03.75
708 0.0 0.4 2:03.78
708 0.0 0.4 2:03.80
708 0.0 0.4 2:03.81
708 5.0 0.4 2:03.83
708 0.0 0.4 2:03.85
708 5.6 0.4 2:03.88
708 0.0 0.4 2:03.89
708 0.0 0.4 2:03.91
708 0.0 0.4 2:03.93
708 5.0 0.4 2:03.96
KiB used, 427708 buff/cache
708 0.0 0.4 2:04.00
708 0.0 0.4 2:04.02
708 0.0 0.4 2:04.04
708 0.0 0.4 2:04.07
708 0.0 0.4 2:04.10
708 0.0 0.4 2:04.12
708 0.0 0.4 2:04.14
708 0.0 0.4 2:04.16
708 0.0 0.4 2:04.18
708 5.6 0.4 2:04.21
708 0.0 0.4 2:04.23
708 0.0 0.4 2:04.25
708 5.0 0.4 2:04.28
708 0.0 0.4 2:04.29
708 0.0 0.4 2:04.31
708 5.3 0.4 2:04.34
708 5.0 0.4 2:04.36
708 4.8 0.4 2:04.38
708 0.0 0.4 2:04.40
708 0.0 0.4 2:04.42
708 0.0 0.4 2:04.45
708 5.6 0.4 2:04.47
708 0.0 0.4 2:04.49
708 0.0 0.4 2:04.52
708 5.6 0.4 2:04.54
708 0.0 0.4 2:04.56
708 0.0 0.4 2:04.58
708 0.0 0.4 2:04.60
708 0.0 0.4 2:04.62
708 0.0 0.4 2:04.64
708 0.0 0.4 2:04.66
708 0.0 0.4 2:04.68
708 0.0 0.4 2:04.70
708 5.6 0.4 2:04.72
708 0.0 0.4 2:04.74
708 0.0 0.4 2:04.76
708 0.0 0.4 2:04.76
708 0.0 0.4 2:04.76
708 0.0 0.4 2:04.76
708 0.0 0.4 2:04.76
708 0.0 0.4 2:04.76
708 0.0 0.4 2:04.76
708 0.0 0.4 2:04.76
708 0.0 0.4 2:04.76
708 0.0 0.4 2:04.76
708 0.0 0.4 2:04.76
708 0.0 0.4 2:04.76
708 0.0 0.4 2:04.76
708 0.0 0.4 2:04.76
708 0.0 0.4 2:04.76
708 0.0 0.4 2:04.76
708 0.0 0.4 2:04.76
708 0.0 0.4 2:04.76
708 0.0 0.4 2:04.76
708 0.0 0.4 2:04.76
