KiB used, 470916 buff/cache
727 5.3 0.4 3:38.32
727 0.0 0.4 3:38.33
727 0.0 0.4 3:38.35
727 0.0 0.4 3:38.37
727 5.3 0.4 3:38.39
727 0.0 0.4 3:38.41
727 5.0 0.4 3:38.44
727 0.0 0.4 3:38.46
727 5.6 0.4 3:38.48
727 0.0 0.4 3:38.50
727 0.0 0.4 3:38.51
727 0.0 0.4 3:38.53
727 0.0 0.4 3:38.55
727 5.6 0.4 3:38.58
727 0.0 0.4 3:38.59
727 0.0 0.4 3:38.61
727 0.0 0.4 3:38.63
727 5.0 0.4 3:38.66
727 5.6 0.4 3:38.68
727 0.0 0.4 3:38.70
727 0.0 0.4 3:38.72
727 5.3 0.4 3:38.74
727 0.0 0.4 3:38.75
727 0.0 0.4 3:38.77
727 0.0 0.4 3:38.79
727 0.0 0.4 3:38.81
727 0.0 0.4 3:38.83
727 0.0 0.4 3:38.85
727 0.0 0.4 3:38.87
727 0.0 0.4 3:38.89
727 0.0 0.4 3:38.91
727 5.0 0.4 3:38.93
727 5.3 0.4 3:38.95
727 0.0 0.4 3:38.96
727 0.0 0.4 3:38.98
727 0.0 0.4 3:39.00
727 5.6 0.4 3:39.02
727 5.6 0.4 3:39.04
727 0.0 0.4 3:39.06
727 0.0 0.4 3:39.07
727 0.0 0.4 3:39.09
727 0.0 0.4 3:39.12
727 0.0 0.4 3:39.14
727 0.0 0.4 3:39.16
727 0.0 0.4 3:39.18
727 0.0 0.4 3:39.20
727 0.0 0.4 3:39.22
727 5.6 0.4 3:39.24
727 0.0 0.4 3:39.25
727 0.0 0.4 3:39.27
727 0.0 0.4 3:39.29
727 0.0 0.4 3:39.32
727 5.6 0.4 3:39.34
727 5.3 0.4 3:39.36
727 0.0 0.4 3:39.37
727 0.0 0.4 3:39.39
727 5.3 0.4 3:39.41
727 5.3 0.4 3:39.43
727 0.0 0.4 3:39.44
727 0.0 0.4 3:39.46
727 0.0 0.4 3:39.48
727 0.0 0.4 3:39.50
727 0.0 0.4 3:39.52
727 0.0 0.4 3:39.54
727 5.3 0.4 3:39.56
727 5.6 0.4 3:39.58
727 5.6 0.4 3:39.60
727 0.0 0.4 3:39.61
727 0.0 0.4 3:39.63
727 5.6 0.4 3:39.66
727 0.0 0.4 3:39.67
727 0.0 0.4 3:39.69
727 0.0 0.4 3:39.71
727 0.0 0.4 3:39.73
727 0.0 0.4 3:39.75
727 0.0 0.4 3:39.77
727 0.0 0.4 3:39.79
727 0.0 0.4 3:39.81
727 0.0 0.4 3:39.83
727 0.0 0.4 3:39.83
727 0.0 0.4 3:39.84
727 0.0 0.4 3:39.84
727 0.0 0.4 3:39.84
727 0.0 0.4 3:39.84
727 0.0 0.4 3:39.84
727 0.0 0.4 3:39.84
727 0.0 0.4 3:39.84
727 0.0 0.4 3:39.84
727 0.0 0.4 3:39.84
727 0.0 0.4 3:39.84
727 0.0 0.4 3:39.84
727 0.0 0.4 3:39.84
727 0.0 0.4 3:39.84
727 0.0 0.4 3:39.84
727 0.0 0.4 3:39.84
727 0.0 0.4 3:39.84
727 0.0 0.4 3:39.84
727 0.0 0.4 3:39.84
727 0.0 0.4 3:39.84
