KiB used, 430048 buff/cache
728 0.0 0.4 3:33.88
728 5.3 0.4 3:33.93
728 0.0 0.4 3:33.97
728 5.0 0.4 3:34.02
728 0.0 0.4 3:34.08
728 5.6 0.4 3:34.15
728 5.6 0.4 3:34.20
728 5.0 0.4 3:34.26
728 5.6 0.4 3:34.32
728 5.3 0.4 3:34.38
728 8.7 0.4 3:34.45
728 5.6 0.4 3:34.49
728 11.1 0.4 3:34.56
728 5.0 0.4 3:34.62
728 11.1 0.4 3:34.67
728 9.5 0.4 3:34.74
728 5.3 0.4 3:34.79
728 5.3 0.4 3:34.84
728 5.9 0.4 3:34.90
728 14.3 0.4 3:34.98
728 11.1 0.4 3:35.03
728 11.1 0.4 3:35.09
728 11.1 0.4 3:35.15
728 5.6 0.4 3:35.20
728 5.3 0.4 3:35.27
728 5.0 0.4 3:35.33
728 5.3 0.4 3:35.38
728 5.3 0.4 3:35.44
728 10.0 0.4 3:35.50
728 5.6 0.4 3:35.55
728 5.3 0.4 3:35.61
728 0.0 0.4 3:35.65
728 5.6 0.4 3:35.70
728 15.0 0.4 3:35.78
728 4.3 0.4 3:35.83
728 5.6 0.4 3:35.87
728 11.1 0.4 3:35.93
728 5.6 0.4 3:35.98
728 11.1 0.4 3:36.05
728 5.3 0.4 3:36.10
728 0.0 0.4 3:36.14
728 11.8 0.4 3:36.20
728 5.9 0.4 3:36.24
728 5.6 0.4 3:36.30
728 5.3 0.4 3:36.36
728 9.5 0.4 3:36.42
728 5.6 0.4 3:36.46
728 10.5 0.4 3:36.52
728 11.8 0.4 3:36.57
728 11.1 0.4 3:36.63
728 11.1 0.4 3:36.69
728 5.6 0.4 3:36.74
728 5.6 0.4 3:36.79
728 5.6 0.4 3:36.84
728 5.3 0.4 3:36.89
728 5.6 0.4 3:36.95
728 10.5 0.4 3:37.02
728 10.0 0.4 3:37.08
728 5.6 0.4 3:37.14
728 5.3 0.4 3:37.19
728 5.6 0.4 3:37.25
728 5.6 0.4 3:37.30
728 5.3 0.4 3:37.36
728 5.3 0.4 3:37.41
728 11.1 0.4 3:37.48
17287 15.8 0.2 0:00.03
728 11.1 0.4 3:37.62
728 11.1 0.4 3:37.67
728 10.0 0.4 3:37.73
728 5.3 0.4 3:37.78
728 5.6 0.4 3:37.84
728 5.6 0.4 3:37.89
728 5.9 0.4 3:37.95
728 4.8 0.4 3:38.00
728 11.1 0.4 3:38.06
728 5.9 0.4 3:38.11
728 10.5 0.4 3:38.17
728 5.6 0.4 3:38.22
728 0.0 0.4 3:38.23
728 0.0 0.4 3:38.23
728 0.0 0.4 3:38.23
KiB 1524728 avail Mem
728 0.0 0.4 3:38.23
728 0.0 0.4 3:38.23
728 0.0 0.4 3:38.23
728 0.0 0.4 3:38.23
