Percentage served,Time in ms
0,1.572
1,16.947
2,20.241
3,21.144
4,21.485
5,21.693
6,21.855
7,21.981
8,22.095
9,22.197
10,22.286
11,22.365
12,22.439
13,22.506
14,22.568
15,22.627
16,22.682
17,22.737
18,22.792
19,22.842
20,22.891
21,22.940
22,22.991
23,23.037
24,23.084
25,23.131
26,23.178
27,23.226
28,23.276
29,23.322
30,23.371
31,23.418
32,23.469
33,23.517
34,23.570
35,23.623
36,23.676
37,23.728
38,23.782
39,23.837
40,23.896
41,23.955
42,24.017
43,24.076
44,24.140
45,24.202
46,24.273
47,24.343
48,24.420
49,24.501
50,24.582
51,24.667
52,24.754
53,24.847
54,24.951
55,25.052
56,25.159
57,25.267
58,25.390
59,25.520
60,25.663
61,25.818
62,25.977
63,26.162
64,26.353
65,26.566
66,26.794
67,27.055
68,27.335
69,27.668
70,28.056
71,28.502
72,29.008
73,29.549
74,30.153
75,30.724
76,31.339
77,31.950
78,32.596
79,33.271
80,34.041
81,34.857
82,35.678
83,36.658
84,37.731
85,38.906
86,40.302
87,41.916
88,43.828
89,45.941
90,48.854
91,52.321
92,57.837
93,70.654
94,233.030
95,238.489
96,245.119
97,457.203
98,1035.271
99,1053.282
100,3046.662
