Percentage served,Time in ms
0,11.947
1,19.788
2,20.340
3,20.664
4,20.882
5,21.044
6,21.181
7,21.310
8,21.436
9,21.549
10,21.647
11,21.744
12,21.836
13,21.921
14,21.996
15,22.074
16,22.142
17,22.206
18,22.266
19,22.320
20,22.375
21,22.428
22,22.478
23,22.527
24,22.575
25,22.624
26,22.674
27,22.723
28,22.771
29,22.819
30,22.869
31,22.922
32,22.976
33,23.035
34,23.095
35,23.153
36,23.212
37,23.275
38,23.341
39,23.412
40,23.483
41,23.555
42,23.627
43,23.701
44,23.782
45,23.859
46,23.939
47,24.021
48,24.107
49,24.200
50,24.295
51,24.389
52,24.495
53,24.606
54,24.726
55,24.851
56,24.987
57,25.132
58,25.292
59,25.462
60,25.644
61,25.842
62,26.067
63,26.304
64,26.555
65,26.818
66,27.104
67,27.403
68,27.736
69,28.058
70,28.393
71,28.723
72,29.063
73,29.404
74,29.771
75,30.171
76,30.583
77,30.998
78,31.445
79,31.884
80,32.359
81,32.864
82,33.419
83,33.965
84,34.527
85,35.236
86,36.044
87,36.873
88,37.938
89,39.330
90,40.951
91,43.023
92,47.904
93,67.206
94,232.474
95,238.552
96,245.705
97,474.263
98,1032.401
99,1051.219
100,3049.276
