Percentage served,Time in ms
0,15.354
1,20.302
2,20.995
3,21.284
4,21.454
5,21.577
6,21.681
7,21.776
8,21.853
9,21.921
10,21.985
11,22.047
12,22.100
13,22.155
14,22.211
15,22.269
16,22.325
17,22.380
18,22.433
19,22.488
20,22.544
21,22.603
22,22.663
23,22.724
24,22.787
25,22.850
26,22.915
27,22.981
28,23.050
29,23.124
30,23.204
31,23.285
32,23.370
33,23.460
34,23.555
35,23.658
36,23.764
37,23.871
38,23.989
39,24.100
40,24.224
41,24.362
42,24.506
43,24.652
44,24.809
45,24.969
46,25.139
47,25.344
48,25.555
49,25.785
50,26.021
51,26.305
52,26.629
53,26.961
54,27.298
55,27.671
56,28.041
57,28.435
58,28.792
59,29.182
60,29.596
61,30.009
62,30.448
63,30.892
64,31.339
65,31.730
66,32.133
67,32.562
68,32.998
69,33.433
70,33.860
71,34.334
72,34.830
73,35.367
74,35.935
75,36.527
76,37.076
77,37.655
78,38.266
79,38.878
80,39.494
81,40.069
82,40.678
83,41.463
84,42.397
85,43.239
86,44.063
87,45.101
88,46.562
89,48.240
90,50.298
91,53.894
92,56.817
93,59.848
94,234.117
95,241.720
96,249.217
97,268.263
98,1030.559
99,1050.872
100,3579.880
