Percentage served,Time in ms
0,0.952
1,16.033
2,23.219
3,25.840
4,27.368
5,28.401
6,29.169
7,29.885
8,30.525
9,31.090
10,31.599
11,32.097
12,32.515
13,32.950
14,33.373
15,33.804
16,34.189
17,34.553
18,34.910
19,35.259
20,35.604
21,35.939
22,36.277
23,36.597
24,36.921
25,37.250
26,37.602
27,37.981
28,38.332
29,38.701
30,39.073
31,39.447
32,39.830
33,40.201
34,40.553
35,40.913
36,41.280
37,41.659
38,42.028
39,42.413
40,42.798
41,43.168
42,43.532
43,43.919
44,44.300
45,44.669
46,45.032
47,45.401
48,45.771
49,46.157
50,46.554
51,46.976
52,47.408
53,47.867
54,48.335
55,48.838
56,49.362
57,49.909
58,50.464
59,51.025
60,51.567
61,52.176
62,52.809
63,53.487
64,54.165
65,54.934
66,55.710
67,56.460
68,57.244
69,58.156
70,59.048
71,59.954
72,60.858
73,61.761
74,62.646
75,63.545
76,64.315
77,65.144
78,65.933
79,66.776
80,67.716
81,68.754
82,69.999
83,71.458
84,72.881
85,74.326
86,75.839
87,77.640
88,79.588
89,81.607
90,84.735
91,87.792
92,90.993
93,95.000
94,102.169
95,119.478
96,257.358
97,270.163
98,289.974
99,1057.131
100,1837.346
