Percentage served,Time in ms
0,14.680
1,19.005
2,20.166
3,20.667
4,20.890
5,21.056
6,21.189
7,21.299
8,21.397
9,21.495
10,21.581
11,21.665
12,21.744
13,21.814
14,21.884
15,21.950
16,22.011
17,22.071
18,22.128
19,22.184
20,22.245
21,22.300
22,22.360
23,22.419
24,22.479
25,22.543
26,22.602
27,22.665
28,22.729
29,22.795
30,22.865
31,22.933
32,23.007
33,23.078
34,23.155
35,23.226
36,23.306
37,23.386
38,23.458
39,23.530
40,23.603
41,23.685
42,23.771
43,23.863
44,23.957
45,24.054
46,24.153
47,24.259
48,24.380
49,24.507
50,24.636
51,24.784
52,24.948
53,25.107
54,25.280
55,25.470
56,25.692
57,25.939
58,26.206
59,26.495
60,26.788
61,27.118
62,27.499
63,27.885
64,28.275
65,28.660
66,29.061
67,29.488
68,29.906
69,30.350
70,30.821
71,31.353
72,31.880
73,32.430
74,33.029
75,33.660
76,34.253
77,34.849
78,35.447
79,36.048
80,36.644
81,37.257
82,38.024
83,38.723
84,39.401
85,40.207
86,41.102
87,41.983
88,43.428
89,45.720
90,47.894
91,50.066
92,54.051
93,62.194
94,229.974
95,238.864
96,247.771
97,460.681
98,1031.023
99,1051.055
100,3064.314
