Percentage served,Time in ms
0,45.524
1,83.982
2,90.316
3,94.790
4,98.187
5,100.828
6,102.764
7,104.416
8,105.965
9,107.377
10,108.682
11,109.783
12,110.737
13,111.814
14,113.027
15,114.182
16,115.439
17,116.602
18,117.715
19,118.745
20,119.715
21,120.649
22,121.594
23,122.533
24,123.550
25,124.520
26,125.437
27,126.285
28,127.291
29,128.320
30,129.358
31,130.270
32,131.313
33,132.451
34,133.498
35,134.491
36,135.376
37,136.371
38,137.391
39,138.363
40,139.256
41,140.185
42,141.218
43,142.202
44,143.184
45,144.089
46,145.009
47,145.973
48,147.035
49,148.143
50,149.373
51,150.498
52,151.588
53,152.589
54,153.703
55,154.712
56,155.720
57,156.711
58,157.798
59,158.993
60,160.126
61,161.341
62,162.613
63,163.806
64,165.028
65,166.199
66,167.359
67,168.494
68,169.444
69,170.449
70,171.470
71,172.412
72,173.295
73,174.178
74,175.021
75,175.903
76,176.858
77,178.019
78,179.397
79,180.883
80,182.368
81,183.840
82,185.408
83,187.187
84,189.338
85,191.429
86,193.811
87,196.594
88,199.865
89,203.444
90,208.265
91,215.935
92,225.232
93,264.880
94,420.724
95,482.016
96,577.790
97,1141.079
98,1186.024
99,1220.330
100,5218.179
