Percentage served,Time in ms
0,1.219
1,4.939
2,10.177
3,16.208
4,21.240
5,24.679
6,26.296
7,27.505
8,28.447
9,29.205
10,29.866
11,30.469
12,31.008
13,31.523
14,32.004
15,32.457
16,32.908
17,33.324
18,33.738
19,34.136
20,34.532
21,34.891
22,35.250
23,35.597
24,35.958
25,36.311
26,36.668
27,37.020
28,37.363
29,37.697
30,38.064
31,38.413
32,38.755
33,39.115
34,39.460
35,39.813
36,40.161
37,40.499
38,40.865
39,41.236
40,41.596
41,41.957
42,42.321
43,42.682
44,43.066
45,43.456
46,43.823
47,44.225
48,44.646
49,45.075
50,45.520
51,45.985
52,46.450
53,46.957
54,47.480
55,48.028
56,48.609
57,49.216
58,49.797
59,50.403
60,51.043
61,51.738
62,52.445
63,53.192
64,54.053
65,54.925
66,55.884
67,56.830
68,57.874
69,58.976
70,59.976
71,60.973
72,61.989
73,63.061
74,64.088
75,65.103
76,66.202
77,67.366
78,68.502
79,69.627
80,70.865
81,72.123
82,73.378
83,74.579
84,75.743
85,76.882
86,78.134
87,79.661
88,81.448
89,83.586
90,85.561
91,87.379
92,89.744
93,92.802
94,97.142
95,105.991
96,257.565
97,271.305
98,315.816
99,1059.318
100,3064.085
