Percentage served,Time in ms
0,1.385
1,4.732
2,13.345
3,19.640
4,21.208
5,22.005
6,22.536
7,22.906
8,23.184
9,23.395
10,23.579
11,23.745
12,23.898
13,24.038
14,24.172
15,24.297
16,24.417
17,24.537
18,24.650
19,24.758
20,24.869
21,24.983
22,25.095
23,25.204
24,25.309
25,25.417
26,25.528
27,25.638
28,25.750
29,25.872
30,26.003
31,26.135
32,26.282
33,26.418
34,26.562
35,26.731
36,26.897
37,27.091
38,27.269
39,27.468
40,27.665
41,27.871
42,28.095
43,28.333
44,28.579
45,28.829
46,29.102
47,29.394
48,29.700
49,30.009
50,30.331
51,30.646
52,30.983
53,31.323
54,31.668
55,32.043
56,32.437
57,32.827
58,33.223
59,33.655
60,34.063
61,34.502
62,34.963
63,35.424
64,35.903
65,36.419
66,36.956
67,37.491
68,38.034
69,38.612
70,39.193
71,39.813
72,40.424
73,41.047
74,41.714
75,42.461
76,43.280
77,44.136
78,45.095
79,46.180
80,47.355
81,48.583
82,49.898
83,51.268
84,52.646
85,54.047
86,55.675
87,57.401
88,59.325
89,61.394
90,63.916
91,66.866
92,70.579
93,75.741
94,233.668
95,243.454
96,252.878
97,287.548
98,1037.959
99,1057.332
100,2063.079
