Percentage served,Time in ms
0,48.967
1,66.074
2,70.166
3,75.470
4,78.909
5,81.271
6,82.764
7,84.008
8,85.115
9,86.044
10,86.832
11,87.838
12,88.932
13,90.242
14,91.364
15,92.611
16,93.946
17,95.148
18,96.337
19,97.428
20,98.687
21,100.105
22,101.422
23,102.792
24,104.078
25,105.097
26,106.092
27,106.979
28,107.760
29,108.617
30,109.556
31,110.795
32,111.923
33,112.986
34,114.041
35,114.974
36,115.852
37,116.694
38,117.516
39,118.330
40,119.024
41,119.663
42,120.371
43,121.039
44,121.750
45,122.381
46,122.986
47,123.597
48,124.284
49,125.021
50,125.729
51,126.390
52,127.006
53,127.566
54,128.196
55,128.867
56,129.543
57,130.197
58,130.796
59,131.387
60,132.041
61,132.712
62,133.486
63,134.157
64,134.840
65,135.529
66,136.289
67,137.134
68,137.949
69,138.810
70,139.607
71,140.356
72,141.180
73,142.098
74,142.922
75,143.779
76,144.540
77,145.248
78,145.932
79,146.612
80,147.330
81,147.990
82,148.594
83,149.304
84,150.043
85,150.964
86,151.927
87,152.930
88,153.881
89,154.875
90,155.996
91,157.383
92,158.858
93,160.508
94,162.608
95,165.178
96,168.218
97,173.084
98,179.534
99,194.033
100,1688.847
