Percentage served,Time in ms
0,13.278
1,28.055
2,30.964
3,33.033
4,34.643
5,35.972
6,37.137
7,38.129
8,39.036
9,39.869
10,40.651
11,41.366
12,42.017
13,42.694
14,43.389
15,44.057
16,44.667
17,45.250
18,45.802
19,46.318
20,46.832
21,47.351
22,47.833
23,48.309
24,48.803
25,49.303
26,49.770
27,50.224
28,50.679
29,51.125
30,51.588
31,52.031
32,52.480
33,52.931
34,53.363
35,53.797
36,54.214
37,54.624
38,55.039
39,55.457
40,55.863
41,56.273
42,56.671
43,57.080
44,57.475
45,57.902
46,58.319
47,58.733
48,59.148
49,59.580
50,60.009
51,60.430
52,60.847
53,61.271
54,61.724
55,62.182
56,62.655
57,63.131
58,63.605
59,64.065
60,64.515
61,65.000
62,65.488
63,65.954
64,66.441
65,66.917
66,67.377
67,67.852
68,68.380
69,68.890
70,69.408
71,69.928
72,70.486
73,71.011
74,71.567
75,72.139
76,72.757
77,73.434
78,74.081
79,74.733
80,75.369
81,76.047
82,76.710
83,77.405
84,78.142
85,78.909
86,79.784
87,80.743
88,81.648
89,82.638
90,83.687
91,84.820
92,86.030
93,87.441
94,89.216
95,91.228
96,94.085
97,99.141
98,132.524
99,1062.938
100,3102.313
