Percentage served,Time in ms
0,11.135
1,16.192
2,17.529
3,18.409
4,18.885
5,19.290
6,19.744
7,20.325
8,20.960
9,21.537
10,22.175
11,22.672
12,22.952
13,23.109
14,23.230
15,23.333
16,23.429
17,23.516
18,23.595
19,23.680
20,23.754
21,23.827
22,23.900
23,23.975
24,24.054
25,24.134
26,24.216
27,24.299
28,24.392
29,24.493
30,24.593
31,24.695
32,24.805
33,24.916
34,25.038
35,25.168
36,25.310
37,25.461
38,25.628
39,25.800
40,25.984
41,26.181
42,26.392
43,26.614
44,26.877
45,27.180
46,27.425
47,27.666
48,27.895
49,28.154
50,28.436
51,28.725
52,29.027
53,29.360
54,29.732
55,30.125
56,30.547
57,30.947
58,31.403
59,31.873
60,32.284
61,32.739
62,33.189
63,33.675
64,34.171
65,34.723
66,35.267
67,35.818
68,36.335
69,36.889
70,37.558
71,38.152
72,38.770
73,39.332
74,39.943
75,40.547
76,41.143
77,41.743
78,42.426
79,43.087
80,43.679
81,44.269
82,44.930
83,45.695
84,46.458
85,47.139
86,47.820
87,48.573
88,49.373
89,50.414
90,51.591
91,52.871
92,54.589
93,57.356
94,60.477
95,65.101
96,82.488
97,246.136
98,458.144
99,1049.253
100,3061.923
