Percentage served,Time in ms
0,50.991
1,84.460
2,90.228
3,91.695
4,93.277
5,94.860
6,96.067
7,97.644
8,99.346
9,100.715
10,101.773
11,102.909
12,104.237
13,105.557
14,106.981
15,108.376
16,109.644
17,110.936
18,111.986
19,113.001
20,113.915
21,114.727
22,115.482
23,116.134
24,116.715
25,117.433
26,118.129
27,118.807
28,119.451
29,120.141
30,121.039
31,122.085
32,123.175
33,124.208
34,125.224
35,126.179
36,127.142
37,128.036
38,128.958
39,130.143
40,131.538
41,133.053
42,134.398
43,135.748
44,137.108
45,138.499
46,139.878
47,141.256
48,142.670
49,144.104
50,145.338
51,146.561
52,147.905
53,149.083
54,150.239
55,151.267
56,152.088
57,152.780
58,153.442
59,154.112
60,154.798
61,155.490
62,156.172
63,156.875
64,157.589
65,158.202
66,158.799
67,159.408
68,160.022
69,160.668
70,161.333
71,162.075
72,162.969
73,163.913
74,164.949
75,166.134
76,167.344
77,168.748
78,170.242
79,171.849
80,173.416
81,174.854
82,176.521
83,178.536
84,180.915
85,183.252
86,185.981
87,188.685
88,192.190
89,195.498
90,199.315
91,204.776
92,212.019
93,221.908
94,256.392
95,485.611
96,565.934
97,1161.125
98,1191.657
99,1227.434
100,5118.616
