Percentage served,Time in ms
0,1.538
1,3.056
2,3.261
3,3.383
4,3.477
5,3.553
6,3.624
7,3.684
8,3.743
9,3.797
10,3.851
11,3.904
12,3.954
13,4.010
14,4.066
15,4.123
16,4.188
17,4.250
18,4.314
19,4.384
20,4.463
21,4.552
22,4.651
23,4.766
24,4.898
25,5.060
26,5.246
27,5.464
28,5.713
29,5.988
30,6.297
31,6.669
32,7.091
33,7.553
34,8.065
35,8.581
36,9.035
37,9.517
38,9.901
39,10.274
40,10.657
41,11.046
42,11.496
43,11.886
44,12.281
45,12.651
46,13.039
47,13.540
48,13.895
49,14.186
50,14.442
51,14.678
52,14.889
53,15.064
54,15.251
55,15.434
56,15.629
57,15.818
58,16.009
59,16.203
60,16.381
61,16.565
62,16.756
63,16.964
64,17.175
65,17.389
66,17.622
67,17.874
68,18.182
69,18.573
70,18.982
71,19.407
72,19.837
73,20.285
74,20.849
75,21.415
76,22.077
77,22.702
78,23.149
79,23.574
80,24.049
81,24.982
82,26.381
83,28.050
84,29.952
85,33.195
86,38.338
87,46.368
88,54.739
89,64.361
90,162.742
91,218.611
92,245.875
93,320.333
94,1008.887
95,1020.626
96,1027.914
97,1036.347
98,1049.763
99,1230.039
100,10615.710
