Percentage served,Time in ms
0,2.072
1,3.511
2,3.762
3,3.939
4,4.081
5,4.210
6,4.322
7,4.428
8,4.524
9,4.615
10,4.700
11,4.777
12,4.854
13,4.931
14,5.007
15,5.088
16,5.164
17,5.236
18,5.310
19,5.379
20,5.448
21,5.519
22,5.591
23,5.658
24,5.727
25,5.792
26,5.860
27,5.929
28,5.994
29,6.061
30,6.128
31,6.194
32,6.264
33,6.335
34,6.405
35,6.479
36,6.548
37,6.625
38,6.700
39,6.777
40,6.859
41,6.938
42,7.021
43,7.103
44,7.191
45,7.280
46,7.367
47,7.462
48,7.557
49,7.659
50,7.763
51,7.868
52,7.984
53,8.103
54,8.228
55,8.356
56,8.489
57,8.626
58,8.780
59,8.932
60,9.089
61,9.255
62,9.439
63,9.640
64,9.867
65,10.121
66,10.408
67,10.742
68,11.119
69,11.460
70,11.805
71,12.167
72,12.517
73,12.892
74,13.264
75,13.715
76,14.246
77,14.854
78,15.481
79,16.219
80,17.082
81,18.278
82,20.034
83,22.674
84,26.920
85,30.406
86,34.071
87,40.813
88,70.379
89,210.124
90,215.030
91,230.454
92,256.296
93,1003.024
94,1015.844
95,1022.661
96,1027.592
97,1032.923
98,1039.608
99,1220.832
100,5005.848
