KiB used, 407872 buff/cache
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
KiB 1521732 avail Mem
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
732 0.0 0.1 0:00.00
