KiB used, 400424 buff/cache
734 5.3 0.4 1:42.60
734 0.0 0.4 1:42.63
734 0.0 0.4 1:42.63
734 0.0 0.4 1:42.63
734 0.0 0.4 1:42.63
734 0.0 0.4 1:42.63
734 0.0 0.4 1:42.63
734 0.0 0.4 1:42.63
734 0.0 0.4 1:42.63
734 0.0 0.4 1:42.63
734 0.0 0.4 1:42.63
734 5.6 0.4 1:42.66
734 5.3 0.4 1:42.71
734 5.3 0.4 1:42.78
734 5.3 0.4 1:42.85
734 5.3 0.4 1:42.91
734 5.3 0.4 1:42.96
734 5.0 0.4 1:43.02
734 5.6 0.4 1:43.09
734 5.3 0.4 1:43.15
734 11.1 0.4 1:43.21
734 11.1 0.4 1:43.32
734 5.0 0.4 1:43.38
734 5.6 0.4 1:43.45
734 10.5 0.4 1:43.52
734 5.6 0.4 1:43.57
734 11.1 0.4 1:43.65
734 5.6 0.4 1:43.71
734 5.6 0.4 1:43.78
734 5.6 0.4 1:43.86
734 4.3 0.4 1:43.92
734 11.1 0.4 1:43.99
734 5.3 0.4 1:44.05
734 10.5 0.4 1:44.13
734 11.1 0.4 1:44.19
734 11.1 0.4 1:44.25
734 0.0 0.4 1:44.32
734 5.6 0.4 1:44.39
734 5.3 0.4 1:44.45
734 5.6 0.4 1:44.51
734 11.1 0.4 1:44.59
734 10.0 0.4 1:44.67
734 5.6 0.4 1:44.73
734 5.6 0.4 1:44.81
734 11.1 0.4 1:44.88
734 5.6 0.4 1:44.93
734 5.3 0.4 1:44.99
734 5.0 0.4 1:45.07
734 5.3 0.4 1:45.14
734 10.5 0.4 1:45.22
734 5.0 0.4 1:45.28
734 11.1 0.4 1:45.35
734 5.6 0.4 1:45.41
734 5.3 0.4 1:45.49
734 8.0 0.4 1:45.56
734 4.8 0.4 1:45.63
734 5.3 0.4 1:45.70
734 5.6 0.4 1:45.77
734 0.0 0.4 1:45.82
734 10.0 0.4 1:45.91
734 15.8 0.4 1:45.98
734 10.5 0.4 1:46.04
734 5.6 0.4 1:46.10
734 5.3 0.4 1:46.17
734 5.3 0.4 1:46.24
734 5.6 0.4 1:46.30
734 11.1 0.4 1:46.38
734 5.6 0.4 1:46.44
734 9.5 0.4 1:46.51
734 11.1 0.4 1:46.58
734 5.3 0.4 1:46.63
734 4.8 0.4 1:46.69
734 5.3 0.4 1:46.74
734 0.0 0.4 1:46.81
734 10.5 0.4 1:46.88
734 5.3 0.4 1:46.94
734 5.0 0.4 1:47.02
734 5.6 0.4 1:47.07
734 5.3 0.4 1:47.14
734 5.6 0.4 1:47.20
734 5.6 0.4 1:47.28
734 5.6 0.4 1:47.35
734 5.3 0.4 1:47.42
734 0.0 0.4 1:47.48
734 5.3 0.4 1:47.54
734 5.6 0.4 1:47.61
734 0.0 0.4 1:47.62
734 0.0 0.4 1:47.62
734 0.0 0.4 1:47.62
734 0.0 0.4 1:47.62
734 0.0 0.4 1:47.62
734 0.0 0.4 1:47.62
734 0.0 0.4 1:47.62
734 0.0 0.4 1:47.62
734 0.0 0.4 1:47.62
734 0.0 0.4 1:47.62
734 0.0 0.4 1:47.62
734 0.0 0.4 1:47.62
734 0.0 0.4 1:47.62
734 0.0 0.4 1:47.62
734 0.0 0.4 1:47.62
734 0.0 0.4 1:47.62
734 0.0 0.4 1:47.62
734 0.0 0.4 1:47.62
734 0.0 0.4 1:47.62
734 0.0 0.4 1:47.62
734 0.0 0.4 1:47.62
734 0.0 0.4 1:47.62
734 0.0 0.4 1:47.62
734 0.0 0.4 1:47.62
734 0.0 0.4 1:47.62
734 0.0 0.4 1:47.62
734 0.0 0.4 1:47.62
734 0.0 0.4 1:47.62
734 0.0 0.4 1:47.62
734 0.0 0.4 1:47.62
734 0.0 0.4 1:47.62
734 0.0 0.4 1:47.62
734 0.0 0.4 1:47.62
734 0.0 0.4 1:47.62
734 0.0 0.4 1:47.62
