KiB used, 427364 buff/cache
736 5.6 0.4 2:39.74
736 5.6 0.4 2:39.80
736 5.6 0.4 2:39.86
736 5.3 0.4 2:39.91
736 5.6 0.4 2:39.97
736 5.6 0.4 2:40.02
736 4.2 0.4 2:40.07
736 5.0 0.4 2:40.12
736 11.8 0.4 2:40.18
736 4.3 0.4 2:40.23
736 10.5 0.4 2:40.28
736 5.3 0.4 2:40.33
736 5.3 0.4 2:40.38
736 11.1 0.4 2:40.45
736 5.9 0.4 2:40.50
736 5.6 0.4 2:40.56
736 4.3 0.4 2:40.62
736 0.0 0.4 2:40.67
KiB used, 428096 buff/cache
736 0.0 0.4 2:40.78
736 5.9 0.4 2:40.84
736 4.5 0.4 2:40.89
736 4.0 0.4 2:40.96
736 5.6 0.4 2:41.01
28602 11.1 0.1 0:00.02
736 4.2 0.4 2:41.12
736 4.5 0.4 2:41.18
736 5.6 0.4 2:41.23
736 5.6 0.4 2:41.28
736 5.6 0.4 2:41.34
736 5.3 0.4 2:41.39
736 5.6 0.4 2:41.45
736 11.1 0.4 2:41.52
736 5.9 0.4 2:41.57
736 11.8 0.4 2:41.62
736 4.3 0.4 2:41.67
736 5.6 0.4 2:41.71
736 11.1 0.4 2:41.77
736 5.3 0.4 2:41.82
736 11.1 0.4 2:41.88
KiB used, 428844 buff/cache
736 10.5 0.4 2:41.99
736 0.0 0.4 2:42.04
736 0.0 0.4 2:42.08
736 11.1 0.4 2:42.16
736 5.6 0.4 2:42.19
736 5.6 0.4 2:42.25
736 5.6 0.4 2:42.29
736 11.1 0.4 2:42.37
736 4.3 0.4 2:42.42
736 0.0 0.4 2:42.45
736 11.1 0.4 2:42.51
736 5.3 0.4 2:42.55
736 16.7 0.4 2:42.63
736 5.6 0.4 2:42.68
736 5.6 0.4 2:42.74
736 5.6 0.4 2:42.79
736 5.9 0.4 2:42.84
736 4.5 0.4 2:42.90
736 4.5 0.4 2:42.95
736 11.1 0.4 2:43.01
736 5.6 0.4 2:43.06
736 5.3 0.4 2:43.11
736 5.0 0.4 2:43.17
736 5.6 0.4 2:43.23
736 8.3 0.4 2:43.30
736 0.0 0.4 2:43.34
736 4.2 0.4 2:43.40
736 5.6 0.4 2:43.44
736 4.3 0.4 2:43.50
736 5.6 0.4 2:43.56
736 4.5 0.4 2:43.61
736 16.7 0.4 2:43.68
736 11.1 0.4 2:43.73
736 5.6 0.4 2:43.77
736 5.6 0.4 2:43.83
736 10.5 0.4 2:43.90
736 0.0 0.4 2:43.93
736 0.0 0.4 2:43.93
