Percentage served,Time in ms
0,0.847
1,1.395
2,1.534
3,1.632
4,1.719
5,1.806
6,1.893
7,1.988
8,2.090
9,2.219
10,2.366
11,2.534
12,2.747
13,3.013
14,3.323
15,3.723
16,4.208
17,4.779
18,5.483
19,6.248
20,7.086
21,7.982
22,8.944
23,9.891
24,10.856
25,11.851
26,12.844
27,13.813
28,14.761
29,15.813
30,16.894
31,18.059
32,19.198
33,20.486
34,21.679
35,22.802
36,23.800
37,24.740
38,25.698
39,26.632
40,27.674
41,28.767
42,29.931
43,31.151
44,32.218
45,33.108
46,33.987
47,34.863
48,35.736
49,36.650
50,37.683
51,38.741
52,39.761
53,40.713
54,41.619
55,42.439
56,43.227
57,43.975
58,44.748
59,45.572
60,46.308
61,46.998
62,47.679
63,48.326
64,48.996
65,49.677
66,50.332
67,51.025
68,51.797
69,52.561
70,53.427
71,54.328
72,55.222
73,56.094
74,57.042
75,58.009
76,58.998
77,60.052
78,61.444
79,63.019
80,64.638
81,66.755
82,68.935
83,71.449
84,73.946
85,76.571
86,79.082
87,82.535
88,86.411
89,91.593
90,99.856
91,119.267
92,142.169
93,248.356
94,276.219
95,511.807
96,1037.539
97,1067.792
98,1097.164
99,1860.622
100,10488.428
