Percentage served,Time in ms
0,0.792
1,1.175
2,1.267
3,1.335
4,1.391
5,1.438
6,1.477
7,1.512
8,1.542
9,1.567
10,1.591
11,1.613
12,1.633
13,1.654
14,1.674
15,1.694
16,1.712
17,1.731
18,1.749
19,1.768
20,1.786
21,1.806
22,1.826
23,1.846
24,1.867
25,1.889
26,1.913
27,1.939
28,1.969
29,2.000
30,2.034
31,2.070
32,2.113
33,2.158
34,2.212
35,2.273
36,2.344
37,2.433
38,2.536
39,2.667
40,2.824
41,3.013
42,3.253
43,3.543
44,3.920
45,4.378
46,4.866
47,5.397
48,5.969
49,6.683
50,7.448
51,8.321
52,9.327
53,10.374
54,11.557
55,12.744
56,13.934
57,15.400
58,17.067
59,18.987
60,20.918
61,23.081
62,25.158
63,27.228
64,29.215
65,30.939
66,32.807
67,34.943
68,37.076
69,39.382
70,41.481
71,43.044
72,44.593
73,46.313
74,47.798
75,49.139
76,50.447
77,51.695
78,52.899
79,54.288
80,55.846
81,57.683
82,59.538
83,62.166
84,64.834
85,67.668
86,71.228
87,74.143
88,77.195
89,80.440
90,84.648
91,89.633
92,95.681
93,106.137
94,122.542
95,176.250
96,473.190
97,1046.606
98,1136.884
99,14915.675
100,33395.037
