Percentage served,Time in ms
0,1.278
1,4.145
2,8.565
3,11.007
4,13.226
5,15.495
6,17.335
7,18.591
8,19.280
9,19.777
10,20.256
11,20.791
12,21.309
13,21.646
14,21.878
15,22.069
16,22.241
17,22.414
18,22.589
19,22.763
20,22.946
21,23.126
22,23.317
23,23.518
24,23.700
25,23.860
26,24.008
27,24.151
28,24.284
29,24.422
30,24.563
31,24.716
32,24.894
33,25.071
34,25.278
35,25.495
36,25.722
37,25.968
38,26.257
39,26.549
40,26.843
41,27.150
42,27.439
43,27.749
44,28.039
45,28.351
46,28.664
47,28.990
48,29.319
49,29.661
50,30.022
51,30.403
52,30.795
53,31.202
54,31.634
55,32.092
56,32.506
57,32.945
58,33.407
59,33.895
60,34.411
61,34.970
62,35.557
63,36.087
64,36.654
65,37.217
66,37.801
67,38.456
68,39.129
69,39.760
70,40.448
71,41.276
72,42.143
73,43.019
74,43.837
75,44.719
76,45.745
77,46.772
78,47.970
79,49.268
80,50.735
81,52.289
82,53.920
83,55.532
84,57.170
85,59.114
86,61.419
87,63.855
88,66.637
89,69.545
90,72.626
91,75.851
92,79.176
93,82.872
94,87.422
95,93.505
96,232.237
97,244.861
98,279.799
99,1040.588
100,3068.936
