Percentage served,Time in ms
0,5.302
1,6.085
2,6.198
3,6.275
4,6.338
5,6.394
6,6.450
7,6.509
8,6.576
9,6.654
10,6.757
11,6.887
12,7.042
13,7.231
14,7.448
15,7.732
16,8.057
17,8.423
18,8.793
19,9.176
20,9.586
21,9.960
22,10.254
23,10.499
24,10.751
25,11.037
26,11.378
27,11.793
28,12.333
29,12.990
30,13.767
31,14.583
32,15.407
33,16.359
34,17.527
35,19.057
36,20.953
37,23.191
38,26.493
39,31.045
40,37.652
41,48.304
42,183.990
43,1234.089
44,1883.952
45,2176.248
46,2486.792
47,2588.821
48,2685.914
49,2793.467
50,2912.626
51,3047.476
52,3186.641
53,3335.381
54,3465.460
55,3601.357
56,3736.165
57,3868.419
58,3993.363
59,4111.219
60,4225.224
61,4341.502
62,4451.471
63,4560.618
64,4672.527
65,4788.055
66,4895.527
67,5004.244
68,5110.027
69,5217.573
70,5324.841
71,5430.067
72,5540.007
73,5649.913
74,5761.183
75,5879.519
76,6005.933
77,6139.418
78,6264.171
79,6398.762
80,6536.702
81,6679.614
82,6842.332
83,7009.862
84,7185.658
85,7369.558
86,7578.259
87,7786.017
88,8025.787
89,8300.492
90,8590.850
91,8909.859
92,9279.498
93,9706.743
94,10196.553
95,10765.215
96,11467.033
97,12356.862
98,13707.093
99,16278.537
100,47205.797
