Percentage served,Time in ms
0,2.282
1,4.563
2,5.403
3,6.205
4,6.789
5,7.317
6,7.829
7,8.326
8,8.911
9,9.489
10,10.288
11,11.005
12,11.546
13,12.040
14,12.603
15,13.269
16,13.971
17,14.522
18,14.921
19,15.246
20,15.507
21,15.735
22,15.921
23,16.093
24,16.249
25,16.394
26,16.541
27,16.691
28,16.827
29,16.954
30,17.079
31,17.214
32,17.340
33,17.461
34,17.573
35,17.694
36,17.810
37,17.931
38,18.059
39,18.193
40,18.331
41,18.482
42,18.634
43,18.790
44,18.964
45,19.144
46,19.343
47,19.548
48,19.744
49,19.948
50,20.154
51,20.380
52,20.598
53,20.827
54,21.091
55,21.352
56,21.585
57,21.815
58,22.021
59,22.210
60,22.373
61,22.520
62,22.657
63,22.784
64,22.900
65,23.008
66,23.114
67,23.216
68,23.317
69,23.419
70,23.522
71,23.623
72,23.721
73,23.835
74,23.957
75,24.085
76,24.221
77,24.379
78,24.557
79,24.769
80,25.055
81,25.478
82,26.212
83,27.507
84,29.927
85,34.256
86,42.361
87,51.983
88,58.070
89,67.885
90,89.987
91,230.546
92,252.752
93,272.631
94,452.780
95,1014.892
96,1029.407
97,1037.391
98,1050.172
99,1250.438
100,12274.928
