Percentage served,Time in ms
0,2.650
1,6.949
2,7.703
3,8.107
4,8.402
5,8.664
6,8.862
7,9.053
8,9.219
9,9.364
10,9.502
11,9.633
12,9.753
13,9.868
14,9.974
15,10.077
16,10.183
17,10.289
18,10.396
19,10.498
20,10.602
21,10.702
22,10.801
23,10.915
24,11.021
25,11.126
26,11.233
27,11.343
28,11.459
29,11.571
30,11.682
31,11.792
32,11.899
33,12.010
34,12.123
35,12.235
36,12.355
37,12.479
38,12.603
39,12.726
40,12.852
41,12.984
42,13.120
43,13.257
44,13.405
45,13.554
46,13.717
47,13.882
48,14.067
49,14.251
50,14.432
51,14.623
52,14.819
53,15.019
54,15.243
55,15.464
56,15.696
57,15.938
58,16.193
59,16.451
60,16.749
61,17.040
62,17.360
63,17.686
64,18.050
65,18.509
66,18.930
67,19.423
68,19.942
69,20.552
70,21.227
71,22.110
72,23.223
73,24.676
74,26.182
75,28.311
76,32.985
77,41.354
78,61.717
79,216.078
80,219.768
81,222.204
82,224.366
83,226.606
84,230.340
85,238.676
86,881.515
87,1017.168
88,1020.746
89,1024.459
90,1028.100
91,1031.524
92,1034.940
93,1038.515
94,1042.433
95,1047.685
96,1229.946
97,1250.303
98,3043.699
99,6456.558
100,40808.728
