Percentage served,Time in ms
0,0.571
1,1.154
2,1.340
3,1.548
4,1.841
5,2.230
6,2.650
7,3.102
8,3.405
9,3.609
10,3.752
11,3.871
12,3.982
13,4.086
14,4.193
15,4.309
16,4.434
17,4.580
18,4.758
19,5.006
20,5.367
21,5.866
22,6.511
23,7.446
24,8.387
25,10.420
26,11.803
27,12.961
28,13.790
29,14.501
30,15.099
31,15.724
32,16.561
33,17.318
34,17.965
35,18.408
36,18.727
37,18.996
38,19.231
39,19.439
40,19.643
41,19.812
42,20.000
43,20.216
44,20.452
45,20.688
46,20.907
47,21.120
48,21.317
49,21.501
50,21.693
51,21.865
52,22.020
53,22.168
54,22.301
55,22.415
56,22.520
57,22.613
58,22.701
59,22.787
60,22.868
61,22.949
62,23.030
63,23.103
64,23.180
65,23.252
66,23.327
67,23.400
68,23.472
69,23.548
70,23.619
71,23.691
72,23.764
73,23.837
74,23.910
75,23.990
76,24.075
77,24.161
78,24.259
79,24.369
80,24.494
81,24.633
82,24.802
83,25.065
84,25.524
85,26.839
86,33.239
87,44.361
88,56.969
89,72.297
90,89.724
91,156.031
92,238.086
93,269.368
94,383.711
95,1016.780
96,1031.025
97,1043.245
98,1213.259
99,8085.485
100,70749.795
