Percentage served,Time in ms
0,3.571
1,6.202
2,8.670
3,9.333
4,9.859
5,10.234
6,10.511
7,10.759
8,11.016
9,11.281
10,11.563
11,11.922
12,12.324
13,12.766
14,13.230
15,13.625
16,13.964
17,14.301
18,14.668
19,15.069
20,15.421
21,15.721
22,15.982
23,16.258
24,16.510
25,16.773
26,17.024
27,17.303
28,17.554
29,17.819
30,18.073
31,18.311
32,18.555
33,18.779
34,19.037
35,19.312
36,19.573
37,19.872
38,20.255
39,20.659
40,20.993
41,21.260
42,21.499
43,21.704
44,21.882
45,22.052
46,22.205
47,22.357
48,22.495
49,22.630
50,22.766
51,22.897
52,23.025
53,23.151
54,23.267
55,23.380
56,23.490
57,23.593
58,23.690
59,23.773
60,23.858
61,23.935
62,24.008
63,24.081
64,24.150
65,24.217
66,24.290
67,24.359
68,24.422
69,24.487
70,24.556
71,24.628
72,24.700
73,24.777
74,24.857
75,24.944
76,25.043
77,25.148
78,25.277
79,25.435
80,25.653
81,25.980
82,26.417
83,27.136
84,29.042
85,32.325
86,38.430
87,47.626
88,55.167
89,67.049
90,87.601
91,101.683
92,246.717
93,269.414
94,318.726
95,913.524
96,1028.781
97,1038.758
98,1058.832
99,1293.506
100,17967.056
