KiB used, 329720 buff/cache
720 5.0 0.4 0:18.65
720 5.9 0.4 0:18.69
720 5.3 0.4 0:18.73
585 0.0 0.8 0:00.44
KiB used, 329860 buff/cache
585 0.0 0.8 0:00.44
585 0.0 0.8 0:00.44
585 0.0 0.8 0:00.44
585 0.0 0.8 0:00.44
585 0.0 0.8 0:00.44
585 0.0 0.8 0:00.44
720 5.3 0.4 0:18.84
585 0.0 0.8 0:00.44
585 0.0 0.8 0:00.44
585 0.0 0.8 0:00.44
720 9.5 0.4 0:19.00
585 0.0 0.8 0:00.44
720 9.5 0.4 0:19.07
720 10.5 0.4 0:19.11
585 0.0 0.8 0:00.44
720 10.5 0.4 0:19.17
720 5.6 0.4 0:19.20
720 5.0 0.4 0:19.24
585 0.0 0.8 0:00.44
585 0.0 0.8 0:00.44
720 4.8 0.4 0:19.35
585 0.0 0.8 0:00.44
720 5.6 0.4 0:19.42
720 5.6 0.4 0:19.46
720 5.6 0.4 0:19.49
720 5.3 0.4 0:19.53
585 0.0 0.8 0:00.44
585 0.0 0.8 0:00.44
720 5.6 0.4 0:19.65
720 5.3 0.4 0:19.69
720 10.0 0.4 0:19.74
720 15.8 0.4 0:19.79
585 0.0 0.8 0:00.44
585 0.0 0.8 0:00.44
585 0.0 0.8 0:00.44
585 0.0 0.8 0:00.44
720 5.3 0.4 0:19.95
585 0.0 0.8 0:00.44
585 0.0 0.8 0:00.44
720 5.6 0.4 0:20.06
720 5.3 0.4 0:20.10
720 8.7 0.4 0:20.15
720 5.3 0.4 0:20.17
KiB used, 330720 buff/cache
720 5.6 0.4 0:20.25
720 5.3 0.4 0:20.29
720 5.0 0.4 0:20.33
585 0.0 0.8 0:00.44
720 11.1 0.4 0:20.42
720 11.1 0.4 0:20.46
585 0.0 0.8 0:00.44
720 5.6 0.4 0:20.52
720 5.0 0.4 0:20.56
720 5.6 0.4 0:20.60
585 0.0 0.8 0:00.44
585 0.0 0.8 0:00.44
585 0.0 0.8 0:00.44
720 10.5 0.4 0:20.77
720 5.3 0.4 0:20.80
585 0.0 0.8 0:00.44
585 0.0 0.8 0:00.44
720 5.9 0.4 0:20.91
585 0.0 0.8 0:00.44
585 0.0 0.8 0:00.44
585 0.0 0.8 0:00.44
720 5.0 0.4 0:21.07
720 5.3 0.4 0:21.11
720 4.3 0.4 0:21.15
720 5.0 0.4 0:21.19
720 5.3 0.4 0:21.23
720 10.5 0.4 0:21.28
585 0.0 0.8 0:00.44
720 5.0 0.4 0:21.34
720 4.8 0.4 0:21.38
720 5.6 0.4 0:21.41
585 0.0 0.8 0:00.44
720 5.6 0.4 0:21.50
585 0.0 0.8 0:00.44
585 0.0 0.8 0:00.44
585 0.0 0.8 0:00.44
585 0.0 0.8 0:00.44
585 0.0 0.8 0:00.44
585 0.0 0.8 0:00.44
585 0.0 0.8 0:00.44
585 0.0 0.8 0:00.44
585 0.0 0.8 0:00.44
585 0.0 0.8 0:00.44
585 0.0 0.8 0:00.44
585 0.0 0.8 0:00.44
585 0.0 0.8 0:00.44
585 0.0 0.8 0:00.44
585 0.0 0.8 0:00.44
585 0.0 0.8 0:00.44
585 0.0 0.8 0:00.44
585 0.0 0.8 0:00.44
585 0.0 0.8 0:00.44
585 0.0 0.8 0:00.44
585 0.0 0.8 0:00.44
585 0.0 0.8 0:00.44
585 0.0 0.8 0:00.44
585 0.0 0.8 0:00.44
