Percentage served,Time in ms
0,1.258
1,1.623
2,1.802
3,2.051
4,2.628
5,3.802
6,5.765
7,9.079
8,12.317
9,15.531
10,18.869
11,22.595
12,26.462
13,29.741
14,32.892
15,35.995
16,39.192
17,41.839
18,44.886
19,48.011
20,50.544
21,53.028
22,56.121
23,59.165
24,61.865
25,64.231
26,66.557
27,68.995
28,71.504
29,73.674
30,75.479
31,77.585
32,80.039
33,82.557
34,85.168
35,88.459
36,91.633
37,94.705
38,97.112
39,99.402
40,101.715
41,104.048
42,106.448
43,108.548
44,110.574
45,112.704
46,114.783
47,116.825
48,118.583
49,120.674
50,123.299
51,126.402
52,129.218
53,132.288
54,135.046
55,137.999
56,140.858
57,144.209
58,148.170
59,151.862
60,156.083
61,160.822
62,165.763
63,170.759
64,175.645
65,180.483
66,186.042
67,191.285
68,196.167
69,201.198
70,205.892
71,210.863
72,214.706
73,217.790
74,221.609
75,225.245
76,228.515
77,232.047
78,238.161
79,245.008
80,251.997
81,265.258
82,277.282
83,291.503
84,302.962
85,309.817
86,320.941
87,338.036
88,363.375
89,444.784
90,571.287
91,1015.658
92,1103.727
93,1134.521
94,1177.521
95,1237.476
96,1334.257
97,1652.676
98,3062.882
99,3350.096
100,44865.436
