Percentage served,Time in ms
0,24.169
1,43.561
2,46.387
3,48.088
4,49.636
5,50.964
6,52.250
7,53.468
8,54.646
9,55.942
10,57.041
11,57.994
12,58.947
13,59.848
14,60.793
15,61.734
16,62.647
17,63.561
18,64.489
19,65.417
20,66.359
21,67.352
22,68.368
23,69.246
24,70.172
25,71.090
26,72.123
27,73.168
28,74.251
29,75.390
30,76.532
31,77.655
32,78.723
33,79.924
34,81.309
35,82.783
36,84.127
37,85.544
38,87.013
39,88.789
40,90.676
41,93.016
42,95.547
43,97.993
44,100.156
45,102.972
46,105.324
47,108.022
48,111.226
49,114.617
50,118.191
51,121.759
52,125.105
53,128.422
54,132.462
55,135.891
56,138.525
57,140.698
58,142.750
59,144.560
60,146.513
61,148.472
62,150.744
63,153.110
64,155.706
65,158.566
66,161.060
67,163.890
68,167.546
69,171.418
70,177.272
71,186.083
72,200.540
73,217.523
74,240.421
75,264.779
76,281.079
77,303.099
78,334.963
79,406.353
80,459.527
81,509.004
82,622.742
83,737.100
84,794.309
85,1057.721
86,1080.159
87,1093.381
88,1110.176
89,1131.192
90,1153.345
91,1171.731
92,1192.471
93,1246.199
94,1347.268
95,1623.466
96,2382.244
97,3123.537
98,3306.178
99,4951.986
100,51154.312
