Percentage served,Time in ms
0,1.556
1,7.349
2,10.593
3,14.203
4,16.625
5,18.622
6,20.173
7,21.537
8,22.691
9,23.340
10,23.878
11,24.336
12,24.834
13,25.354
14,25.858
15,26.389
16,26.924
17,27.397
18,27.809
19,28.231
20,28.638
21,29.071
22,29.483
23,29.886
24,30.273
25,30.639
26,30.998
27,31.373
28,31.749
29,32.137
30,32.529
31,32.888
32,33.260
33,33.657
34,34.055
35,34.461
36,34.862
37,35.277
38,35.648
39,36.044
40,36.419
41,36.808
42,37.228
43,37.656
44,38.102
45,38.529
46,38.955
47,39.394
48,39.825
49,40.238
50,40.668
51,41.084
52,41.527
53,41.972
54,42.389
55,42.812
56,43.252
57,43.633
58,44.081
59,44.555
60,45.015
61,45.498
62,45.981
63,46.462
64,46.982
65,47.515
66,48.001
67,48.516
68,49.054
69,49.592
70,50.115
71,50.648
72,51.240
73,51.867
74,52.584
75,53.310
76,53.995
77,54.689
78,55.411
79,56.210
80,56.979
81,57.892
82,58.844
83,59.920
84,61.129
85,62.393
86,63.838
87,65.432
88,67.148
89,69.237
90,71.829
91,74.780
92,78.211
93,82.753
94,88.314
95,100.748
96,242.465
97,254.866
98,327.161
99,1049.862
100,3069.856
