KiB 1534712 avail Mem
712 0.0 0.3 0:20.26
712 0.0 0.3 0:20.26
712 0.0 0.3 0:20.26
712 0.0 0.3 0:20.26
712 0.0 0.3 0:20.26
712 0.0 0.3 0:20.26
712 0.0 0.3 0:20.26
712 0.0 0.3 0:20.26
KiB used, 339712 buff/cache
712 0.0 0.3 0:20.26
712 0.0 0.3 0:20.26
712 0.0 0.3 0:20.26
712 0.0 0.3 0:20.26
712 0.0 0.3 0:20.26
712 0.0 0.3 0:20.26
712 0.0 0.3 0:20.26
712 0.0 0.3 0:20.27
712 0.0 0.3 0:20.27
712 0.0 0.3 0:20.31
712 0.0 0.3 0:20.31
712 0.0 0.3 0:20.31
712 0.0 0.3 0:20.31
712 0.0 0.3 0:20.31
712 0.0 0.3 0:20.31
712 0.0 0.3 0:20.31
KiB 1537120 avail Mem
712 0.0 0.3 0:20.31
712 0.0 0.3 0:20.31
712 0.0 0.3 0:20.31
712 0.0 0.3 0:20.31
712 0.0 0.3 0:20.31
712 0.0 0.3 0:20.31
712 0.0 0.3 0:20.31
712 0.0 0.3 0:20.31
712 0.0 0.3 0:20.31
712 0.0 0.3 0:20.33
712 5.0 0.3 0:20.38
712 0.0 0.3 0:20.38
712 0.0 0.3 0:20.38
712 0.0 0.3 0:20.38
712 0.0 0.3 0:20.38
712 0.0 0.3 0:20.38
712 0.0 0.3 0:20.38
712 0.0 0.3 0:20.38
27126 16.7 0.2 0:00.03
712 0.0 0.3 0:20.38
712 0.0 0.3 0:20.38
712 0.0 0.3 0:20.38
712 0.0 0.3 0:20.38
712 0.0 0.3 0:20.38
712 0.0 0.3 0:20.38
712 0.0 0.3 0:20.38
712 0.0 0.3 0:20.38
712 0.0 0.3 0:20.39
712 0.0 0.3 0:20.39
712 0.0 0.3 0:20.43
712 0.0 0.3 0:20.43
712 0.0 0.3 0:20.43
712 0.0 0.3 0:20.43
712 0.0 0.3 0:20.43
712 0.0 0.3 0:20.43
712 0.0 0.3 0:20.43
712 0.0 0.3 0:20.43
712 0.0 0.3 0:20.43
712 0.0 0.3 0:20.43
712 0.0 0.3 0:20.43
712 0.0 0.3 0:20.43
712 0.0 0.3 0:20.43
712 0.0 0.3 0:20.43
712 5.6 0.3 0:20.44
712 0.0 0.3 0:20.44
712 0.0 0.3 0:20.45
712 0.0 0.3 0:20.45
712 0.0 0.3 0:20.49
712 0.0 0.3 0:20.49
712 0.0 0.3 0:20.49
712 0.0 0.3 0:20.49
712 0.0 0.3 0:20.49
712 0.0 0.3 0:20.49
712 0.0 0.3 0:20.49
712 0.0 0.3 0:20.49
712 0.0 0.3 0:20.49
712 0.0 0.3 0:20.49
712 0.0 0.3 0:20.49
712 0.0 0.3 0:20.49
712 0.0 0.3 0:20.49
712 0.0 0.3 0:20.50
712 0.0 0.3 0:20.50
712 0.0 0.3 0:20.50
712 0.0 0.3 0:20.50
712 0.0 0.3 0:20.51
712 10.5 0.3 0:20.57
712 0.0 0.3 0:20.57
712 0.0 0.3 0:20.57
712 0.0 0.3 0:20.57
712 0.0 0.3 0:20.57
712 0.0 0.3 0:20.57
712 0.0 0.3 0:20.57
712 0.0 0.3 0:20.57
712 0.0 0.3 0:20.57
712 0.0 0.3 0:20.57
712 0.0 0.3 0:20.57
712 0.0 0.3 0:20.57
712 0.0 0.3 0:20.57
712 0.0 0.3 0:20.57
712 0.0 0.3 0:20.58
712 0.0 0.3 0:20.58
712 0.0 0.3 0:20.59
712 0.0 0.3 0:20.59
712 0.0 0.3 0:20.59
712 0.0 0.3 0:20.61
KiB 1537124 avail Mem
712 0.0 0.3 0:20.62
712 0.0 0.3 0:20.62
712 0.0 0.3 0:20.62
712 0.0 0.3 0:20.62
712 0.0 0.3 0:20.62
712 0.0 0.3 0:20.62
712 0.0 0.3 0:20.62
712 0.0 0.3 0:20.62
712 0.0 0.3 0:20.62
712 0.0 0.3 0:20.62
KiB used, 340300 buff/cache
712 0.0 0.3 0:20.63
712 0.0 0.3 0:20.63
712 0.0 0.3 0:20.63
712 0.0 0.3 0:20.64
712 0.0 0.3 0:20.64
712 0.0 0.3 0:20.68
712 0.0 0.3 0:20.68
712 0.0 0.3 0:20.68
712 0.0 0.3 0:20.68
712 0.0 0.3 0:20.68
712 0.0 0.3 0:20.68
712 0.0 0.3 0:20.68
712 0.0 0.3 0:20.68
712 0.0 0.3 0:20.68
712 0.0 0.3 0:20.68
712 0.0 0.3 0:20.68
712 0.0 0.3 0:20.68
712 0.0 0.3 0:20.70
712 0.0 0.3 0:20.70
712 0.0 0.3 0:20.70
