KiB used, 271092 buff/cache
710 5.0 0.3 0:08.76
536 0.0 0.9 0:00.51
710 5.3 0.3 0:08.88
536 0.0 0.9 0:00.51
710 10.0 0.3 0:09.04
710 10.5 0.3 0:09.12
710 15.8 0.3 0:09.21
710 10.5 0.3 0:09.28
710 10.0 0.3 0:09.38
536 0.0 0.9 0:00.51
536 0.0 0.9 0:00.51
536 0.0 0.9 0:00.51
536 0.0 0.9 0:00.51
536 0.0 0.9 0:00.51
536 0.0 0.9 0:00.51
536 0.0 0.9 0:00.51
