Percentage served,Time in ms
0,288.615
1,554.719
2,623.650
3,655.148
4,690.023
5,725.416
6,758.933
7,789.461
8,827.731
9,869.521
10,913.845
11,954.787
12,999.389
13,1035.211
14,1060.774
15,1084.325
16,1099.439
17,1110.449
18,1118.586
19,1123.210
20,1126.840
21,1130.626
22,1134.766
23,1139.571
24,1144.487
25,1149.210
26,1153.839
27,1158.269
28,1162.083
29,1164.913
30,1167.026
31,1169.026
32,1170.761
33,1172.357
34,1173.918
35,1175.477
36,1177.080
37,1178.776
38,1180.419
39,1182.142
40,1184.012
41,1186.091
42,1188.273
43,1190.735
44,1193.210
45,1196.267
46,1199.406
47,1202.876
48,1207.021
49,1211.758
50,1216.691
51,1222.353
52,1227.812
53,1233.164
54,1238.865
55,1244.509
56,1250.756
57,1257.482
58,1265.067
59,1273.889
60,1284.555
61,1299.780
62,1317.300
63,1329.615
64,1342.304
65,1358.707
66,1378.740
67,1403.157
68,1428.692
69,1458.068
70,1483.756
71,1504.901
72,1527.765
73,1556.093
74,1584.518
75,1613.392
76,1643.041
77,1677.421
78,1712.990
79,1749.221
80,1788.871
81,1840.787
82,1904.002
83,1968.205
84,2048.373
85,2125.310
86,2180.223
87,2208.391
88,2244.445
89,2283.221
90,2355.869
91,2470.255
92,2600.448
93,2739.286
94,2918.703
95,3171.452
96,3493.666
97,3988.206
98,4702.782
99,6175.644
100,76596.826
